itinerary,leg_pos,row_number,record_serial,carrier,flight_number,operational_suffix,itinerary_var_id,itinerary_var_overflow,leg_sequence_number,service_type,operating_carrier,operating_flight_number,departure_station,arrival_station
931,1,68399,492034,UA,1823, ,8, ,1,J,UA,1823,ORD,IAH
931,2,16641,120019,UA,537, ,9, ,2,J,UA,537,IAH,YYC
931,3,190370,293722,UA,8586, ,4, ,1,J,AC,850,YYC,LHR
932,1,72899,524289,UA,1914, ,4, ,1,J,UA,1914,ORD,RSW
932,2,17715,127616,UA,560, ,19, ,1,J,UA,560,RSW,EWR
932,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
933,1,72899,524289,UA,1914, ,4, ,1,J,UA,1914,ORD,RSW
933,2,62004,445020,UA,1705, ,15, ,1,J,UA,1705,RSW,EWR
933,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
934,1,72899,524289,UA,1914, ,4, ,1,J,UA,1914,ORD,RSW
934,2,103526,749188,UA,2477, ,8, ,1,J,UA,2477,RSW,EWR
934,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
935,1,33567,240638,UA,1077, ,9, ,1,J,UA,1077,ORD,DCA
935,2,128265,931736,UA,4413, ,12, ,1,J,UA,4413,DCA,EWR
935,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
936,1,33567,240638,UA,1077, ,9, ,1,J,UA,1077,ORD,DCA
936,2,128942,936379,UA,4442, ,13, ,1,J,UA,4442,DCA,EWR
936,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
937,1,33567,240638,UA,1077, ,9, ,1,J,UA,1077,ORD,DCA
937,2,131288,952456,UA,4560, ,10, ,1,J,UA,4560,DCA,EWR
937,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
938,1,19130,137927,UA,587, ,7, ,2,J,UA,587,ORD,EWR
938,2,689,4739,UA,64, ,1, ,1,J,UA,64,EWR,LIS
938,3,164486,180472,UA,6877, ,5, ,1,J,TP,1364,LIS,LHR
939,1,52443,376292,UA,1502, ,18, ,2,J,UA,1502,ORD,IAD
939,2,30617,220620,UA,942, ,1, ,1,J,UA,942,IAD,LIS
939,3,163036,174491,UA,6863, ,10, ,1,J,TP,1356,LIS,LHR
940,1,69970,503422,UA,1856, ,7, ,2,J,UA,1856,ORD,EWR
940,2,689,4739,UA,64, ,1, ,1,J,UA,64,EWR,LIS
940,3,163145,174927,UA,6864, ,6, ,1,J,TP,1368,LIS,LHR
941,1,43265,309160,UA,1332, ,8, ,2,J,UA,1332,ORD,EWR
941,2,689,4739,UA,64, ,1, ,1,J,UA,64,EWR,LIS
941,3,163036,174491,UA,6863, ,10, ,1,J,TP,1356,LIS,LHR
942,1,72899,524289,UA,1914, ,4, ,1,J,UA,1914,ORD,RSW
942,2,79849,574741,UA,2054, ,8, ,1,J,UA,2054,RSW,IAD
942,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
943,1,72899,524289,UA,1914, ,4, ,1,J,UA,1914,ORD,RSW
943,2,62004,445020,UA,1705, ,15, ,1,J,UA,1705,RSW,EWR
943,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
944,1,72899,524289,UA,1914, ,4, ,1,J,UA,1914,ORD,RSW
944,2,103526,749188,UA,2477, ,8, ,1,J,UA,2477,RSW,EWR
944,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
945,1,33567,240638,UA,1077, ,9, ,1,J,UA,1077,ORD,DCA
945,2,128265,931736,UA,4413, ,12, ,1,J,UA,4413,DCA,EWR
945,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
946,1,33567,240638,UA,1077, ,9, ,1,J,UA,1077,ORD,DCA
946,2,131288,952456,UA,4560, ,10, ,1,J,UA,4560,DCA,EWR
946,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
947,1,59949,430230,UA,1658, ,6, ,1,J,UA,1658,ORD,EWR
947,2,119919,872846,UA,3622, ,1, ,1,J,UA,3622,EWR,YYZ
947,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
948,1,59949,430230,UA,1658, ,6, ,1,J,UA,1658,ORD,EWR
948,2,188411,283161,UA,8432, ,5, ,1,J,AC,8881,EWR,YYZ
948,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
949,1,59949,430230,UA,1658, ,6, ,1,J,UA,1658,ORD,EWR
949,2,188468,283465,UA,8436, ,7, ,1,J,AC,8879,EWR,YYZ
949,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
950,1,96435,697421,UA,2345, ,8, ,1,J,UA,2345,ORD,LGA
950,2,185282,266117,UA,8233, ,8, ,1,J,AC,8545,LGA,YYZ
950,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
951,1,96435,697421,UA,2345, ,8, ,1,J,UA,2345,ORD,LGA
951,2,187870,280188,UA,8403, ,6, ,1,J,AC,715,LGA,YYZ
951,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
952,1,17494,126101,UA,554, ,13, ,1,J,UA,554,ORD,ATL
952,2,193879,310095,UA,8830, ,2, ,1,J,LH,445,ATL,FRA
952,3,193694,309355,UA,8815, ,1, ,1,J,LH,906,FRA,LHR
953,1,17494,126101,UA,554, ,13, ,1,J,UA,554,ORD,ATL
953,2,193879,310095,UA,8830, ,2, ,1,J,LH,445,ATL,FRA
953,3,272970,47417,LH,906, ,3, ,1,J,LH,906,FRA,LHR
954,1,20163,145447,UA,606, ,9, ,1,J,UA,606,ORD,EWR
954,2,689,4739,UA,64, ,1, ,1,J,UA,64,EWR,LIS
954,3,163036,174491,UA,6863, ,10, ,1,J,TP,1356,LIS,LHR
955,1,59703,428471,UA,1652, ,8, ,1,J,UA,1652,ORD,DTW
955,2,200341,336030,UA,9197, ,3, ,1,J,LH,443,DTW,FRA
955,3,193694,309355,UA,8815, ,1, ,1,J,LH,906,FRA,LHR
956,1,59703,428471,UA,1652, ,8, ,1,J,UA,1652,ORD,DTW
956,2,200341,336030,UA,9197, ,3, ,1,J,LH,443,DTW,FRA
956,3,272970,47417,LH,906, ,3, ,1,J,LH,906,FRA,LHR
957,1,52443,376292,UA,1502, ,18, ,2,J,UA,1502,ORD,IAD
957,2,30617,220620,UA,942, ,1, ,1,J,UA,942,IAD,LIS
957,3,164486,180472,UA,6877, ,5, ,1,J,TP,1364,LIS,LHR
958,1,43265,309160,UA,1332, ,8, ,2,J,UA,1332,ORD,EWR
958,2,689,4739,UA,64, ,1, ,1,J,UA,64,EWR,LIS
958,3,164486,180472,UA,6877, ,5, ,1,J,TP,1364,LIS,LHR
959,1,93941,678782,UA,2301, ,10, ,1,J,UA,2301,ORD,EWR
959,2,689,4739,UA,64, ,1, ,1,J,UA,64,EWR,LIS
959,3,163145,174927,UA,6864, ,6, ,1,J,TP,1368,LIS,LHR
960,1,69970,503422,UA,1856, ,7, ,2,J,UA,1856,ORD,EWR
960,2,689,4739,UA,64, ,1, ,1,J,UA,64,EWR,LIS
960,3,163036,174491,UA,6863, ,10, ,1,J,TP,1356,LIS,LHR
961,1,20163,145447,UA,606, ,9, ,1,J,UA,606,ORD,EWR
961,2,689,4739,UA,64, ,1, ,1,J,UA,64,EWR,LIS
961,3,164486,180472,UA,6877, ,5, ,1,J,TP,1364,LIS,LHR
962,1,17494,126101,UA,554, ,13, ,1,J,UA,554,ORD,ATL
962,2,193879,310095,UA,8830, ,2, ,1,J,LH,445,ATL,FRA
962,3,198690,329405,UA,9100, ,1, ,1,J,LH,908,FRA,LHR
963,1,17494,126101,UA,554, ,13, ,1,J,UA,554,ORD,ATL
963,2,193879,310095,UA,8830, ,2, ,1,J,LH,445,ATL,FRA
963,3,272984,47473,LH,908, ,1, ,1,J,LH,908,FRA,LHR
964,1,59703,428471,UA,1652, ,8, ,1,J,UA,1652,ORD,DTW
964,2,200341,336030,UA,9197, ,3, ,1,J,LH,443,DTW,FRA
964,3,198690,329405,UA,9100, ,1, ,1,J,LH,908,FRA,LHR
965,1,59703,428471,UA,1652, ,8, ,1,J,UA,1652,ORD,DTW
965,2,200341,336030,UA,9197, ,3, ,1,J,LH,443,DTW,FRA
965,3,272984,47473,LH,908, ,1, ,1,J,LH,908,FRA,LHR
966,1,69970,503422,UA,1856, ,7, ,2,J,UA,1856,ORD,EWR
966,2,689,4739,UA,64, ,1, ,1,J,UA,64,EWR,LIS
966,3,164486,180472,UA,6877, ,5, ,1,J,TP,1364,LIS,LHR
967,1,93941,678782,UA,2301, ,10, ,1,J,UA,2301,ORD,EWR
967,2,689,4739,UA,64, ,1, ,1,J,UA,64,EWR,LIS
967,3,163036,174491,UA,6863, ,10, ,1,J,TP,1356,LIS,LHR
968,1,17494,126101,UA,554, ,13, ,1,J,UA,554,ORD,ATL
968,2,193879,310095,UA,8830, ,2, ,1,J,LH,445,ATL,FRA
968,3,192933,306308,UA,8763, ,2, ,1,J,LH,910,FRA,LHR
969,1,17494,126101,UA,554, ,13, ,1,J,UA,554,ORD,ATL
969,2,193879,310095,UA,8830, ,2, ,1,J,LH,445,ATL,FRA
969,3,273003,47547,LH,910, ,4, ,1,J,LH,910,FRA,LHR
970,1,93941,678782,UA,2301, ,10, ,1,J,UA,2301,ORD,EWR
970,2,689,4739,UA,64, ,1, ,1,J,UA,64,EWR,LIS
970,3,164486,180472,UA,6877, ,5, ,1,J,TP,1364,LIS,LHR
971,1,41630,297262,UA,1296, ,16, ,2,J,UA,1296,ORD,MIA
971,2,9652,68996,UA,393, ,8, ,1,J,UA,393,MIA,IAH
971,3,30027,216569,UA,880, ,1, ,1,J,UA,880,IAH,LHR
