itinerary,leg_pos,row_number,record_serial,carrier,flight_number,operational_suffix,itinerary_var_id,itinerary_var_overflow,leg_sequence_number,service_type,operating_carrier,operating_flight_number,departure_station,arrival_station
869,1,86830,626446,UA,2182, ,6, ,1,J,UA,2182,IAH,ORD
869,2,139968,17190,UA,5234, ,4, ,1,J,UA,5234,ORD,MKE
869,3,116862,849269,UA,3489, ,3, ,2,J,UA,3489,MKE,EWR
870,1,86830,626446,UA,2182, ,6, ,1,J,UA,2182,IAH,ORD
870,2,148713,86504,UA,5668, ,7, ,1,J,UA,5668,ORD,MKE
870,3,116862,849269,UA,3489, ,3, ,2,J,UA,3489,MKE,EWR
871,1,86830,626446,UA,2182, ,6, ,1,J,UA,2182,IAH,ORD
871,2,152936,119965,UA,5933, ,7, ,1,J,UA,5933,ORD,MKE
871,3,116862,849269,UA,3489, ,3, ,2,J,UA,3489,MKE,EWR
872,1,86830,626446,UA,2182, ,6, ,1,J,UA,2182,IAH,ORD
872,2,154144,129481,UA,6017, ,1, ,1,J,UA,6017,ORD,MKE
872,3,116862,849269,UA,3489, ,3, ,2,J,UA,3489,MKE,EWR
873,1,66371,477207,UA,1788, ,16, ,2,J,UA,1788,IAH,IAD
873,2,69821,502274,UA,1852, ,3, ,1,J,UA,1852,IAD,ORF
873,3,117152,851544,UA,3501, ,9, ,1,J,UA,3501,ORF,EWR
874,1,58060,416956,UA,1617, ,8, ,1,J,UA,1617,IAH,ORD
874,2,32857,235784,UA,1057, ,6, ,1,J,UA,1057,ORD,TPA
874,3,16167,116593,UA,529, ,5, ,1,J,UA,529,TPA,EWR
875,1,47101,338267,UA,1388, ,9, ,1,J,UA,1388,IAH,DFW
875,2,57220,410833,UA,1602, ,5, ,1,J,UA,1602,DFW,DEN
875,3,64148,460724,UA,1745, ,9, ,2,J,UA,1745,DEN,EWR
876,1,47101,338267,UA,1388, ,9, ,1,J,UA,1388,IAH,DFW
876,2,73128,525753,UA,1924, ,10, ,1,J,UA,1924,DFW,DEN
876,3,64148,460724,UA,1745, ,9, ,2,J,UA,1745,DEN,EWR
877,1,47101,338267,UA,1388, ,9, ,1,J,UA,1388,IAH,DFW
877,2,108040,782505,UA,2655, ,2, ,1,J,UA,2655,DFW,DEN
877,3,64148,460724,UA,1745, ,9, ,2,J,UA,1745,DEN,EWR
878,1,144475,52961,UA,5450, ,3, ,1,J,UA,5450,IAH,OKC
878,2,135267,982626,UA,4768, ,2, ,1,J,UA,4768,OKC,DEN
878,3,64148,460724,UA,1745, ,9, ,2,J,UA,1745,DEN,EWR
879,1,32507,233442,UA,1044, ,12, ,1,J,UA,1044,IAH,ORD
879,2,80739,581228,UA,2070, ,2, ,2,J,UA,2070,ORD,EYW
879,3,117051,850782,UA,3496, ,3, ,1,J,UA,3496,EYW,EWR
880,1,66371,477207,UA,1788, ,16, ,2,J,UA,1788,IAH,IAD
880,2,129224,938305,UA,4451, ,2, ,1,J,UA,4451,IAD,YOW
880,3,130630,947946,UA,4524, ,4, ,1,J,UA,4524,YOW,EWR
881,1,28919,209133,UA,787, ,17, ,1,J,UA,787,IAH,ORD
881,2,83080,598409,UA,2112, ,3, ,1,J,UA,2112,ORD,RDU
881,3,69512,500076,UA,1847, ,8, ,2,J,UA,1847,RDU,EWR
882,1,86830,626446,UA,2182, ,6, ,1,J,UA,2182,IAH,ORD
882,2,44749,320783,UA,1349, ,23, ,2,J,UA,1349,ORD,MCO
882,3,21607,155941,UA,642, ,8, ,1,J,UA,642,MCO,EWR
883,1,86830,626446,UA,2182, ,6, ,1,J,UA,2182,IAH,ORD
883,2,67842,487995,UA,1811, ,12, ,2,J,UA,1811,ORD,MCO
883,3,21607,155941,UA,642, ,8, ,1,J,UA,642,MCO,EWR
884,1,86830,626446,UA,2182, ,6, ,1,J,UA,2182,IAH,ORD
884,2,23064,166762,UA,669, ,3, ,1,J,UA,669,ORD,FLL
884,3,74597,536592,UA,1951, ,10, ,1,J,UA,1951,FLL,EWR
885,1,28919,209133,UA,787, ,17, ,1,J,UA,787,IAH,ORD
885,2,41271,294734,UA,1285, ,5, ,1,J,UA,1285,ORD,PIT
885,3,121867,888175,UA,3699, ,7, ,1,J,UA,3699,PIT,EWR
886,1,86830,626446,UA,2182, ,6, ,1,J,UA,2182,IAH,ORD
886,2,7490,52855,UA,356, ,11, ,2,J,UA,356,ORD,ATL
886,3,36229,259241,UA,1152, ,11, ,1,J,UA,1152,ATL,EWR
887,1,24389,176454,UA,697, ,5, ,1,J,UA,697,IAH,SAT
887,2,103623,749865,UA,2479, ,5, ,1,J,UA,2479,SAT,DEN
887,3,64148,460724,UA,1745, ,9, ,2,J,UA,1745,DEN,EWR
888,1,86830,626446,UA,2182, ,6, ,1,J,UA,2182,IAH,ORD
888,2,69083,496998,UA,1834, ,5, ,1,J,UA,1834,ORD,TPA
888,3,102390,740921,UA,2458, ,9, ,1,J,UA,2458,TPA,EWR
889,1,41557,296730,UA,1293, ,16, ,1,J,UA,1293,IAH,ORD
889,2,33567,240638,UA,1077, ,9, ,1,J,UA,1077,ORD,DCA
889,3,128089,930539,UA,4408, ,14, ,1,J,UA,4408,DCA,EWR
890,1,58060,416956,UA,1617, ,8, ,1,J,UA,1617,IAH,ORD
890,2,145849,63721,UA,5529, ,8, ,1,J,UA,5529,ORD,MSY
890,3,89860,648690,UA,2235, ,7, ,1,J,UA,2235,MSY,EWR
891,1,32507,233442,UA,1044, ,12, ,1,J,UA,1044,IAH,ORD
891,2,4196,28613,UA,279, ,9, ,1,J,UA,279,ORD,FLL
891,3,101687,735745,UA,2445, ,6, ,1,J,UA,2445,FLL,EWR
892,1,32507,233442,UA,1044, ,12, ,1,J,UA,1044,IAH,ORD
892,2,51466,369154,UA,1486, ,8, ,2,J,UA,1486,ORD,FLL
892,3,101687,735745,UA,2445, ,6, ,1,J,UA,2445,FLL,EWR
893,1,100799,729201,UA,2433, ,4, ,1,J,UA,2433,IAH,DEN
893,2,29136,210644,UA,789, ,1, ,1,J,UA,789,DEN,DCA
893,3,124533,906195,UA,4174, ,11, ,1,J,UA,4174,DCA,EWR
894,1,32507,233442,UA,1044, ,12, ,1,J,UA,1044,IAH,ORD
894,2,34586,247618,UA,1113, ,9, ,2,J,UA,1113,ORD,MIA
894,3,48658,349540,UA,1418, ,10, ,3,J,UA,1418,MIA,EWR
895,1,103767,750905,UA,2483, ,9, ,1,J,UA,2483,IAH,AUS
895,2,11778,84516,UA,439, ,8, ,1,J,UA,439,AUS,DEN
895,3,64148,460724,UA,1745, ,9, ,2,J,UA,1745,DEN,EWR
896,1,103767,750905,UA,2483, ,9, ,1,J,UA,2483,IAH,AUS
896,2,37332,266927,UA,1186, ,4, ,1,J,UA,1186,AUS,DEN
896,3,64148,460724,UA,1745, ,9, ,2,J,UA,1745,DEN,EWR
897,1,103767,750905,UA,2483, ,9, ,1,J,UA,2483,IAH,AUS
897,2,101769,736368,UA,2447, ,2, ,1,J,UA,2447,AUS,DEN
897,3,64148,460724,UA,1745, ,9, ,2,J,UA,1745,DEN,EWR
898,1,142183,34568,UA,5350, ,4, ,1,J,UA,5350,IAH,TUL
898,2,141144,26304,UA,5296, ,3, ,1,J,UA,5296,TUL,ORD
898,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
899,1,142183,34568,UA,5350, ,4, ,1,J,UA,5350,IAH,TUL
899,2,149113,89643,UA,5687, ,2, ,1,J,UA,5687,TUL,ORD
899,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
900,1,124227,904522,UA,4077, ,6, ,1,J,UA,4077,IAH,JAX
900,2,12466,89340,UA,457, ,11, ,1,J,UA,457,JAX,ORD
900,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
901,1,124227,904522,UA,4077, ,6, ,1,J,UA,4077,IAH,JAX
901,2,55989,401852,UA,1577, ,7, ,1,J,UA,1577,JAX,ORD
901,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
902,1,155354,138368,UA,6148, ,4, ,1,J,UA,6148,IAH,RDU
902,2,81769,588769,UA,2091, ,4, ,3,J,UA,2091,RDU,IAD
902,3,50198,360344,UA,1460, ,9, ,2,J,UA,1460,IAD,EWR
903,1,155354,138368,UA,6148, ,4, ,1,J,UA,6148,IAH,RDU
903,2,102680,742985,UA,2463, ,15, ,1,J,UA,2463,RDU,IAD
903,3,50198,360344,UA,1460, ,9, ,2,J,UA,1460,IAD,EWR
904,1,67714,487113,UA,1807, ,8, ,1,J,UA,1807,IAH,ORD
904,2,118581,862530,UA,3563, ,2, ,1,J,UA,3563,ORD,DCA
904,3,115088,835193,UA,3423, ,10, ,1,J,UA,3423,DCA,EWR
905,1,32101,231066,UA,1030, ,8, ,1,J,UA,1030,IAH,ATL
905,2,15729,113448,UA,516, ,5, ,1,J,UA,516,ATL,ORD
905,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
906,1,32101,231066,UA,1030, ,8, ,1,J,UA,1030,IAH,ATL
906,2,24180,174983,UA,693, ,7, ,1,J,UA,693,ATL,ORD
906,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
907,1,66371,477207,UA,1788, ,16, ,2,J,UA,1788,IAH,IAD
907,2,123846,901884,UA,4053, ,6, ,1,J,UA,4053,IAD,CLE
907,3,19896,143515,UA,601, ,10, ,1,J,UA,601,CLE,EWR
908,1,157198,150852,UA,6312, ,2, ,1,J,UA,6312,IAH,CVG
908,2,115398,837765,UA,3429, ,6, ,1,J,UA,3429,CVG,ORD
908,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
909,1,157198,150852,UA,6312, ,2, ,1,J,UA,6312,IAH,CVG
909,2,116763,848483,UA,3485, ,6, ,1,J,UA,3485,CVG,ORD
909,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
910,1,157198,150852,UA,6312, ,2, ,1,J,UA,6312,IAH,CVG
910,2,118713,863548,UA,3569, ,5, ,1,J,UA,3569,CVG,ORD
910,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
911,1,157198,150852,UA,6312, ,2, ,1,J,UA,6312,IAH,CVG
911,2,134696,978146,UA,4737, ,2, ,1,J,UA,4737,CVG,ORD
911,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
912,1,58060,416956,UA,1617, ,8, ,1,J,UA,1617,IAH,ORD
912,2,52443,376292,UA,1502, ,18, ,2,J,UA,1502,ORD,IAD
912,3,50198,360344,UA,1460, ,9, ,2,J,UA,1460,IAD,EWR
913,1,58060,416956,UA,1617, ,8, ,1,J,UA,1617,IAH,ORD
913,2,74192,533528,UA,1946, ,6, ,2,J,UA,1946,ORD,IAD
913,3,50198,360344,UA,1460, ,9, ,2,J,UA,1460,IAD,EWR
914,1,39232,280567,UA,1229, ,3, ,1,J,UA,1229,IAH,MCO
914,2,10431,74518,UA,413, ,11, ,2,J,UA,413,MCO,IAD
914,3,50198,360344,UA,1460, ,9, ,2,J,UA,1460,IAD,EWR
915,1,39232,280567,UA,1229, ,3, ,1,J,UA,1229,IAH,MCO
915,2,76937,553803,UA,1997, ,11, ,1,J,UA,1997,MCO,IAD
915,3,50198,360344,UA,1460, ,9, ,2,J,UA,1460,IAD,EWR
916,1,39232,280567,UA,1229, ,3, ,1,J,UA,1229,IAH,MCO
916,2,80525,579705,UA,2065, ,10, ,1,J,UA,2065,MCO,IAD
916,3,50198,360344,UA,1460, ,9, ,2,J,UA,1460,IAD,EWR
917,1,32507,233442,UA,1044, ,12, ,1,J,UA,1044,IAH,ORD
917,2,107065,775399,UA,2635, ,4, ,1,J,UA,2635,ORD,CLT
917,3,8674,61918,UA,371, ,9, ,1,J,UA,371,CLT,EWR
918,1,59759,428869,UA,1654, ,5, ,1,J,UA,1654,IAH,DEN
918,2,108074,782743,UA,2656, ,13, ,2,J,UA,2656,DEN,BOS
918,3,42134,300985,UA,1307, ,6, ,1,J,UA,1307,BOS,EWR
919,1,155559,139761,UA,6162, ,4, ,1,J,UA,6162,IAH,IND
919,2,100062,723816,UA,2421, ,9, ,1,J,UA,2421,IND,ORD
919,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
920,1,155166,137128,UA,6134, ,5, ,1,J,UA,6134,IAH,MCI
920,2,5285,36509,UA,303, ,19, ,1,J,UA,303,MCI,ORD
920,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
921,1,155166,137128,UA,6134, ,5, ,1,J,UA,6134,IAH,MCI
921,2,47028,337755,UA,1386, ,19, ,1,J,UA,1386,MCI,ORD
921,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
922,1,155166,137128,UA,6134, ,5, ,1,J,UA,6134,IAH,MCI
922,2,117361,853157,UA,3510, ,4, ,1,J,UA,3510,MCI,ORD
922,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
923,1,32507,233442,UA,1044, ,12, ,1,J,UA,1044,IAH,ORD
923,2,150362,99571,UA,5756, ,3, ,1,J,UA,5756,ORD,DTW
923,3,115034,834764,UA,3420, ,13, ,1,J,UA,3420,DTW,EWR
924,1,32507,233442,UA,1044, ,12, ,1,J,UA,1044,IAH,ORD
924,2,152419,115902,UA,5890, ,5, ,1,J,UA,5890,ORD,DTW
924,3,115034,834764,UA,3420, ,13, ,1,J,UA,3420,DTW,EWR
925,1,32507,233442,UA,1044, ,12, ,1,J,UA,1044,IAH,ORD
925,2,96277,696272,UA,2342, ,3, ,1,J,UA,2342,ORD,PBI
925,3,47543,341520,UA,1395, ,22, ,1,J,UA,1395,PBI,EWR
926,1,28919,209133,UA,787, ,17, ,1,J,UA,787,IAH,ORD
926,2,117090,851085,UA,3498, ,4, ,1,J,UA,3498,ORD,CVG
926,3,130581,947612,UA,4521, ,12, ,1,J,UA,4521,CVG,EWR
927,1,100799,729201,UA,2433, ,4, ,1,J,UA,2433,IAH,DEN
927,2,9865,70501,UA,397, ,9, ,2,J,UA,397,DEN,MSP
927,3,121474,885095,UA,3681, ,10, ,1,J,UA,3681,MSP,EWR
928,1,100799,729201,UA,2433, ,4, ,1,J,UA,2433,IAH,DEN
928,2,26193,189586,UA,732, ,3, ,2,J,UA,732,DEN,MSP
928,3,121474,885095,UA,3681, ,10, ,1,J,UA,3681,MSP,EWR
929,1,100799,729201,UA,2433, ,4, ,1,J,UA,2433,IAH,DEN
929,2,48657,349532,UA,1418, ,10, ,2,J,UA,1418,DEN,MIA
929,3,29314,211924,UA,794, ,8, ,1,J,UA,794,MIA,EWR
930,1,96080,694799,UA,2339, ,7, ,2,J,UA,2339,IAH,DEN
930,2,108074,782743,UA,2656, ,13, ,2,J,UA,2656,DEN,BOS
930,3,98718,713956,UA,2394, ,15, ,1,J,UA,2394,BOS,EWR
931,1,100799,729201,UA,2433, ,4, ,1,J,UA,2433,IAH,DEN
931,2,56415,405064,UA,1584, ,2, ,1,J,UA,1584,DEN,PBI
931,3,44547,319289,UA,1345, ,5, ,3,J,UA,1345,PBI,EWR
932,1,135842,987205,UA,4795, ,5, ,1,J,UA,4795,IAH,OKC
932,2,116171,843834,UA,3460, ,12, ,1,J,UA,3460,OKC,ORD
932,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
933,1,135842,987205,UA,4795, ,5, ,1,J,UA,4795,IAH,OKC
933,2,151508,108597,UA,5823, ,6, ,1,J,UA,5823,OKC,ORD
933,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
934,1,156294,144789,UA,6214, ,4, ,1,J,UA,6214,IAH,STL
934,2,127810,928622,UA,4395, ,6, ,1,J,UA,4395,STL,ORD
934,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
935,1,156294,144789,UA,6214, ,4, ,1,J,UA,6214,IAH,STL
935,2,128610,934141,UA,4428, ,10, ,1,J,UA,4428,STL,ORD
935,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
936,1,156294,144789,UA,6214, ,4, ,1,J,UA,6214,IAH,STL
936,2,129909,942957,UA,4487, ,7, ,1,J,UA,4487,STL,ORD
936,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
937,1,156294,144789,UA,6214, ,4, ,1,J,UA,6214,IAH,STL
937,2,130345,945921,UA,4513, ,2, ,1,J,UA,4513,STL,ORD
937,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
938,1,33048,237118,UA,1062, ,4, ,1,J,UA,1062,IAH,RSW
938,2,103133,746267,UA,2472, ,10, ,1,J,UA,2472,RSW,ORD
938,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
939,1,33048,237118,UA,1062, ,4, ,1,J,UA,1062,IAH,RSW
939,2,104209,754110,UA,2494, ,7, ,1,J,UA,2494,RSW,ORD
939,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
940,1,33048,237118,UA,1062, ,4, ,1,J,UA,1062,IAH,RSW
940,2,110668,802407,UA,2738, ,5, ,1,J,UA,2738,RSW,ORD
940,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
941,1,122592,893195,UA,3988, ,2, ,1,J,UA,3988,IAH,CLT
941,2,85142,613861,UA,2155, ,2, ,1,J,UA,2155,CLT,ORD
941,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
942,1,91409,660098,UA,2261, ,3, ,1,J,UA,2261,IAH,FLL
942,2,9978,71258,UA,403, ,9, ,1,J,UA,403,FLL,ORD
942,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
943,1,91409,660098,UA,2261, ,3, ,1,J,UA,2261,IAH,FLL
943,2,69647,501020,UA,1851, ,5, ,1,J,UA,1851,FLL,ORD
943,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
944,1,91409,660098,UA,2261, ,3, ,1,J,UA,2261,IAH,FLL
944,2,102903,744638,UA,2466, ,9, ,1,J,UA,2466,FLL,ORD
944,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
945,1,86188,621599,UA,2174, ,9, ,1,J,UA,2174,IAH,BNA
945,2,9831,70261,UA,396, ,10, ,1,J,UA,396,BNA,ORD
945,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
946,1,86188,621599,UA,2174, ,9, ,1,J,UA,2174,IAH,BNA
946,2,86508,623973,UA,2179, ,18, ,1,J,UA,2179,BNA,ORD
946,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
947,1,86188,621599,UA,2174, ,9, ,1,J,UA,2174,IAH,BNA
947,2,140223,19064,UA,5247, ,12, ,1,J,UA,5247,BNA,ORD
947,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
948,1,90313,652071,UA,2245, ,6, ,1,J,UA,2245,IAH,MCO
948,2,49255,353810,UA,1431, ,15, ,1,J,UA,1431,MCO,ORD
948,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
949,1,90313,652071,UA,2245, ,6, ,1,J,UA,2245,IAH,MCO
949,2,80781,581532,UA,2071, ,12, ,1,J,UA,2071,MCO,ORD
949,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
950,1,90313,652071,UA,2245, ,6, ,1,J,UA,2245,IAH,MCO
950,2,84936,612408,UA,2147, ,15, ,1,J,UA,2147,MCO,ORD
950,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
951,1,90313,652071,UA,2245, ,6, ,1,J,UA,2245,IAH,MCO
951,2,103316,747631,UA,2475, ,17, ,1,J,UA,2475,MCO,ORD
951,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
952,1,75358,542313,UA,1966, ,13, ,2,J,UA,1966,IAH,MIA
952,2,59413,426473,UA,1646, ,1, ,1,J,UA,1646,MIA,ORD
952,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
953,1,75358,542313,UA,1966, ,13, ,2,J,UA,1966,IAH,MIA
953,2,76346,549681,UA,1983, ,6, ,1,J,UA,1983,MIA,ORD
953,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
954,1,75358,542313,UA,1966, ,13, ,2,J,UA,1966,IAH,MIA
954,2,82563,594728,UA,2106, ,2, ,1,J,UA,2106,MIA,ORD
954,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
955,1,14015,100641,UA,491, ,21, ,2,J,UA,491,IAH,MSY
955,2,88231,636732,UA,2207, ,7, ,1,J,UA,2207,MSY,ORD
955,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
956,1,14015,100641,UA,491, ,21, ,2,J,UA,491,IAH,MSY
956,2,104806,758586,UA,2499, ,5, ,1,J,UA,2499,MSY,ORD
956,3,27607,199973,UA,759, ,5, ,1,J,UA,759,ORD,EWR
957,1,85850,619132,UA,2167, ,6, ,1,J,UA,2167,IAH,DEN
957,2,6945,48378,UA,347, ,8, ,1,J,UA,347,DEN,IAD
957,3,50198,360344,UA,1460, ,9, ,2,J,UA,1460,IAD,EWR
958,1,85850,619132,UA,2167, ,6, ,1,J,UA,2167,IAH,DEN
958,2,24012,173841,UA,687, ,10, ,1,J,UA,687,DEN,IAD
958,3,50198,360344,UA,1460, ,9, ,2,J,UA,1460,IAD,EWR
959,1,85850,619132,UA,2167, ,6, ,1,J,UA,2167,IAH,DEN
959,2,29466,213007,UA,798, ,7, ,1,J,UA,798,DEN,IAD
959,3,50198,360344,UA,1460, ,9, ,2,J,UA,1460,IAD,EWR
960,1,28919,209133,UA,787, ,17, ,1,J,UA,787,IAH,ORD
960,2,17494,126101,UA,554, ,13, ,1,J,UA,554,ORD,ATL
960,3,2391,15901,UA,217, ,15, ,1,J,UA,217,ATL,EWR
961,1,28919,209133,UA,787, ,17, ,1,J,UA,787,IAH,ORD
961,2,59703,428471,UA,1652, ,8, ,1,J,UA,1652,ORD,DTW
961,3,122025,889429,UA,3706, ,12, ,1,J,UA,3706,DTW,EWR
962,1,28919,209133,UA,787, ,17, ,1,J,UA,787,IAH,ORD
962,2,119840,872238,UA,3618, ,5, ,1,J,UA,3618,ORD,CLT
962,3,115743,840450,UA,3442, ,6, ,1,J,UA,3442,CLT,EWR
963,1,28919,209133,UA,787, ,17, ,1,J,UA,787,IAH,ORD
963,2,80676,580813,UA,2067, ,9, ,1,J,UA,2067,ORD,BOS
963,3,10551,75363,UA,415, ,13, ,1,J,UA,415,BOS,EWR
964,1,86830,626446,UA,2182, ,6, ,1,J,UA,2182,IAH,ORD
964,2,97393,704222,UA,2370, ,4, ,1,J,UA,2370,ORD,MIA
964,3,75769,545476,UA,1968, ,4, ,1,J,UA,1968,MIA,EWR
965,1,32507,233442,UA,1044, ,12, ,1,J,UA,1044,IAH,ORD
965,2,26021,188308,UA,729, ,16, ,1,J,UA,729,ORD,IND
965,3,117651,855399,UA,3523, ,7, ,1,J,UA,3523,IND,EWR
966,1,32507,233442,UA,1044, ,12, ,1,J,UA,1044,IAH,ORD
966,2,81768,588761,UA,2091, ,4, ,2,J,UA,2091,ORD,RDU
966,3,120448,877022,UA,3643, ,9, ,1,J,UA,3643,RDU,EWR
967,1,32507,233442,UA,1044, ,12, ,1,J,UA,1044,IAH,ORD
967,2,107967,781990,UA,2653, ,5, ,1,J,UA,2653,ORD,RDU
967,3,120448,877022,UA,3643, ,9, ,1,J,UA,3643,RDU,EWR
968,1,58151,417579,UA,1619, ,3, ,1,J,UA,1619,IAH,CUN
968,2,35450,253661,UA,1133, ,1, ,1,J,UA,1133,CUN,IAD
968,3,50198,360344,UA,1460, ,9, ,2,J,UA,1460,IAD,EWR
969,1,100799,729201,UA,2433, ,4, ,1,J,UA,2433,IAH,DEN
969,2,69174,497673,UA,1836, ,5, ,1,J,UA,1836,DEN,MKE
969,3,116862,849269,UA,3489, ,3, ,2,J,UA,3489,MKE,EWR
970,1,67714,487113,UA,1807, ,8, ,1,J,UA,1807,IAH,ORD
970,2,116306,844902,UA,3464, ,2, ,1,J,UA,3464,ORD,PIT
970,3,119402,868942,UA,3599, ,2, ,1,J,UA,3599,PIT,EWR
971,1,123831,901780,UA,4052, ,2, ,1,J,UA,4052,IAH,SDF
971,2,115060,834964,UA,3422, ,4, ,1,J,UA,3422,SDF,ORD
971,3,17869,128722,UA,563, ,8, ,1,J,UA,563,ORD,EWR
972,1,37096,265243,UA,1179, ,7, ,2,J,UA,1179,IAH,AUS
972,2,16042,115707,UA,525, ,4, ,1,J,UA,525,AUS,IAD
972,3,124845,908326,UA,4187, ,5, ,1,J,UA,4187,IAD,EWR
973,1,32507,233442,UA,1044, ,12, ,1,J,UA,1044,IAH,ORD
973,2,60786,436105,UA,1681, ,11, ,1,J,UA,1681,ORD,SAV
973,3,116621,847367,UA,3478, ,4, ,1,J,UA,3478,SAV,EWR
974,1,66371,477207,UA,1788, ,16, ,2,J,UA,1788,IAH,IAD
974,2,27262,197355,UA,755, ,11, ,2,J,UA,755,IAD,BOS
974,3,18167,130838,UA,570, ,6, ,1,J,UA,570,BOS,EWR
975,1,32507,233442,UA,1044, ,12, ,1,J,UA,1044,IAH,ORD
975,2,84418,608577,UA,2137, ,14, ,2,J,UA,2137,ORD,ORF
975,3,130668,948205,UA,4526, ,10, ,1,J,UA,4526,ORF,EWR
976,1,67714,487113,UA,1807, ,8, ,1,J,UA,1807,IAH,ORD
976,2,119687,871089,UA,3614, ,2, ,1,J,UA,3614,ORD,CMH
976,3,116116,843429,UA,3457, ,3, ,1,J,UA,3457,CMH,EWR
977,1,86830,626446,UA,2182, ,6, ,1,J,UA,2182,IAH,ORD
977,2,87841,633879,UA,2201, ,12, ,2,J,UA,2201,ORD,BNA
977,3,2485,16594,UA,222, ,13, ,3,J,UA,222,BNA,EWR
978,1,86830,626446,UA,2182, ,6, ,1,J,UA,2182,IAH,ORD
978,2,99805,721992,UA,2414, ,2, ,1,J,UA,2414,ORD,BNA
978,3,2485,16594,UA,222, ,13, ,3,J,UA,222,BNA,EWR
979,1,32507,233442,UA,1044, ,12, ,1,J,UA,1044,IAH,ORD
979,2,71631,515162,UA,1892, ,18, ,2,J,UA,1892,ORD,CLE
979,3,114639,831646,UA,3404, ,7, ,1,J,UA,3404,CLE,EWR
980,1,32507,233442,UA,1044, ,12, ,1,J,UA,1044,IAH,ORD
980,2,98475,712194,UA,2389, ,5, ,2,J,UA,2389,ORD,CLE
980,3,114639,831646,UA,3404, ,7, ,1,J,UA,3404,CLE,EWR
981,1,32507,233442,UA,1044, ,12, ,1,J,UA,1044,IAH,ORD
981,2,121397,884475,UA,3678, ,2, ,1,J,UA,3678,ORD,CLE
981,3,114639,831646,UA,3404, ,7, ,1,J,UA,3404,CLE,EWR
982,1,32507,233442,UA,1044, ,12, ,1,J,UA,1044,IAH,ORD
982,2,121788,887553,UA,3696, ,8, ,1,J,UA,3696,ORD,CVG
982,3,129418,939615,UA,4462, ,7, ,1,J,UA,4462,CVG,EWR
983,1,32507,233442,UA,1044, ,12, ,1,J,UA,1044,IAH,ORD
983,2,121974,889025,UA,3704, ,2, ,1,J,UA,3704,ORD,CVG
983,3,129418,939615,UA,4462, ,7, ,1,J,UA,4462,CVG,EWR
984,1,32507,233442,UA,1044, ,12, ,1,J,UA,1044,IAH,ORD
984,2,145637,62059,UA,5518, ,6, ,1,J,UA,5518,ORD,CVG
984,3,129418,939615,UA,4462, ,7, ,1,J,UA,4462,CVG,EWR
985,1,37096,265243,UA,1179, ,7, ,2,J,UA,1179,IAH,AUS
985,2,71224,512418,UA,1878, ,13, ,1,J,UA,1878,AUS,ORD
985,3,69970,503422,UA,1856, ,7, ,2,J,UA,1856,ORD,EWR
986,1,59759,428869,UA,1654, ,5, ,1,J,UA,1654,IAH,DEN
