itinerary,leg_pos,row_number,record_serial,carrier,flight_number,operational_suffix,itinerary_var_id,itinerary_var_overflow,leg_sequence_number,service_type,operating_carrier,operating_flight_number,departure_station,arrival_station
586,3,142069,33680,UA,5341, ,2, ,1,J,UA,5341,BUR,SFO
587,1,18025,129811,UA,567, ,20, ,1,J,UA,567,ORD,PIT
587,2,78485,564930,UA,2028, ,4, ,1,J,UA,2028,PIT,DEN
587,3,39005,278850,UA,1224, ,7, ,1,J,UA,1224,DEN,SFO
588,1,67533,485889,UA,1803, ,6, ,2,J,UA,1803,ORD,DEN
588,2,38251,273441,UA,1208, ,10, ,1,J,UA,1208,DEN,SMF
588,3,153366,123359,UA,5961, ,6, ,1,J,UA,5961,SMF,SFO
589,1,107155,776030,UA,2638, ,10, ,2,J,UA,2638,ORD,IAH
589,2,93904,678530,UA,2300, ,5, ,2,J,UA,2300,IAH,SAN
589,3,92232,666034,UA,2278, ,17, ,1,J,UA,2278,SAN,SFO
590,1,107155,776030,UA,2638, ,10, ,2,J,UA,2638,ORD,IAH
590,2,106266,769625,UA,2617, ,2, ,2,J,UA,2617,IAH,SAN
590,3,92232,666034,UA,2278, ,17, ,1,J,UA,2278,SAN,SFO
591,1,67533,485889,UA,1803, ,6, ,2,J,UA,1803,ORD,DEN
591,2,41090,293429,UA,1281, ,12, ,3,J,UA,1281,DEN,SAN
591,3,92232,666034,UA,2278, ,17, ,1,J,UA,2278,SAN,SFO
592,1,32942,236319,UA,1061, ,8, ,2,J,UA,1061,ORD,AUS
592,2,3063,20635,UA,245, ,3, ,1,J,UA,245,AUS,LAX
592,3,36782,263063,UA,1168, ,4, ,1,J,UA,1168,LAX,SFO
593,1,63405,455177,UA,1733, ,8, ,1,J,UA,1733,ORD,JAX
593,2,72807,523615,UA,1911, ,4, ,1,J,UA,1911,JAX,IAH
593,3,85807,618815,UA,2166, ,13, ,3,J,UA,2166,IAH,SFO
594,1,119840,872238,UA,3618, ,5, ,1,J,UA,3618,ORD,CLT
594,2,115743,840450,UA,3442, ,6, ,1,J,UA,3442,CLT,EWR
594,3,95129,687460,UA,2328, ,3, ,1,J,UA,2328,EWR,SFO
595,1,101270,732688,UA,2440, ,21, ,2,J,UA,2440,ORD,LAS
595,2,92803,670256,UA,2282, ,20, ,1,J,UA,2282,LAS,LAX
595,3,133144,966016,UA,4653, ,2, ,1,J,UA,4653,LAX,SFO
596,1,101270,732688,UA,2440, ,21, ,2,J,UA,2440,ORD,LAS
596,2,147583,77586,UA,5612, ,18, ,1,J,UA,5612,LAS,LAX
596,3,133144,966016,UA,4653, ,2, ,1,J,UA,4653,LAX,SFO
597,1,2274,15076,UA,215, ,19, ,2,J,UA,215,ORD,LAS
597,2,58607,420737,UA,1631, ,18, ,1,J,UA,1631,LAS,LAX
597,3,143605,46012,UA,5414, ,6, ,1,J,UA,5414,LAX,SFO
598,1,2274,15076,UA,215, ,19, ,2,J,UA,215,ORD,LAS
598,2,147583,77586,UA,5612, ,18, ,1,J,UA,5612,LAS,LAX
598,3,143605,46012,UA,5414, ,6, ,1,J,UA,5414,LAX,SFO
599,1,68069,489647,UA,1815, ,5, ,1,J,UA,1815,ORD,DCA
599,2,9346,66878,UA,382, ,10, ,1,J,UA,382,DCA,IAH
599,3,9347,66886,UA,382, ,10, ,2,J,UA,382,IAH,SFO
600,1,71267,512729,UA,1879, ,3, ,1,J,UA,1879,ORD,SJD
600,2,41291,294870,UA,1286, ,1, ,1,J,UA,1286,SJD,LAX
600,3,36782,263063,UA,1168, ,4, ,1,J,UA,1168,LAX,SFO
601,1,118223,859843,UA,3546, ,4, ,1,J,UA,3546,ORD,GRR
601,2,107616,779523,UA,2645, ,8, ,1,J,UA,2645,GRR,DEN
601,3,39005,278850,UA,1224, ,7, ,1,J,UA,1224,DEN,SFO
602,1,72899,524289,UA,1914, ,4, ,1,J,UA,1914,ORD,RSW
602,2,93903,678522,UA,2300, ,5, ,1,J,UA,2300,RSW,IAH
602,3,19369,139732,UA,589, ,25, ,2,J,UA,589,IAH,SFO
603,1,24310,175918,UA,694, ,7, ,1,J,UA,694,ORD,MSY
603,2,98335,711182,UA,2385, ,13, ,3,J,UA,2385,MSY,DEN
603,3,39005,278850,UA,1224, ,7, ,1,J,UA,1224,DEN,SFO
604,1,119579,870283,UA,3607, ,8, ,1,J,UA,3607,ORD,SAV
604,2,155639,140319,UA,6165, ,3, ,1,J,UA,6165,SAV,IAD
604,3,8305,59184,UA,367, ,12, ,1,J,UA,367,IAD,SFO
605,1,77662,559004,UA,2008, ,6, ,2,J,UA,2008,ORD,MCO
605,2,63070,452615,UA,1729, ,15, ,1,J,UA,1729,MCO,DEN
605,3,39005,278850,UA,1224, ,7, ,1,J,UA,1224,DEN,SFO
606,1,130836,949370,UA,4536, ,5, ,1,J,UA,4536,ORD,TYS
606,2,141352,27927,UA,5308, ,3, ,1,J,UA,5308,TYS,DEN
606,3,39005,278850,UA,1224, ,7, ,1,J,UA,1224,DEN,SFO
607,1,33567,240638,UA,1077, ,9, ,1,J,UA,1077,ORD,DCA
607,2,87273,629640,UA,2190, ,10, ,1,J,UA,2190,DCA,IAH
607,3,19369,139732,UA,589, ,25, ,2,J,UA,589,IAH,SFO
608,1,107155,776030,UA,2638, ,10, ,2,J,UA,2638,ORD,IAH
608,2,23632,170908,UA,683, ,9, ,3,J,UA,683,IAH,PHX
608,3,76457,550411,UA,1986, ,19, ,1,J,UA,1986,PHX,SFO
609,1,107155,776030,UA,2638, ,10, ,2,J,UA,2638,ORD,IAH
609,2,67093,482568,UA,1798, ,6, ,1,J,UA,1798,IAH,PHX
609,3,76457,550411,UA,1986, ,19, ,1,J,UA,1986,PHX,SFO
610,1,67533,485889,UA,1803, ,6, ,2,J,UA,1803,ORD,DEN
610,2,21167,152739,UA,631, ,12, ,2,J,UA,631,DEN,PHX
610,3,76457,550411,UA,1986, ,19, ,1,J,UA,1986,PHX,SFO
611,1,67533,485889,UA,1803, ,6, ,2,J,UA,1803,ORD,DEN
611,2,40149,286977,UA,1254, ,12, ,1,J,UA,1254,DEN,PHX
611,3,76457,550411,UA,1986, ,19, ,1,J,UA,1986,PHX,SFO
612,1,107065,775399,UA,2635, ,4, ,1,J,UA,2635,ORD,CLT
612,2,118401,861163,UA,3554, ,6, ,1,J,UA,3554,CLT,IAD
612,3,8305,59184,UA,367, ,12, ,1,J,UA,367,IAD,SFO
613,1,31867,229517,UA,1020, ,5, ,1,J,UA,1020,ORD,CMH
613,2,123274,897948,UA,4018, ,4, ,1,J,UA,4018,CMH,IAH
613,3,57608,413706,UA,1609, ,12, ,2,J,UA,1609,IAH,SFO
614,1,129067,937236,UA,4445, ,4, ,1,J,UA,4445,ORD,SGF
614,2,145544,61357,UA,5511, ,3, ,1,J,UA,5511,SGF,DEN
614,3,115,792,UA,9, ,2, ,2,J,UA,9,DEN,SFO
615,1,150996,104530,UA,5795, ,2, ,1,J,UA,5795,ORD,TUL
615,2,140857,24107,UA,5276, ,4, ,1,J,UA,5276,TUL,DEN
615,3,115,792,UA,9, ,2, ,2,J,UA,9,DEN,SFO
616,1,135457,984157,UA,4778, ,4, ,1,J,UA,4778,ORD,FAR
616,2,144708,54816,UA,5462, ,2, ,1,J,UA,5462,FAR,DEN
616,3,115,792,UA,9, ,2, ,2,J,UA,9,DEN,SFO
617,1,134364,975584,UA,4720, ,5, ,1,J,UA,4720,ORD,COS
617,2,4370,29947,UA,281, ,7, ,1,J,UA,281,COS,DEN
617,3,115,792,UA,9, ,2, ,2,J,UA,9,DEN,SFO
618,1,134364,975584,UA,4720, ,5, ,1,J,UA,4720,ORD,COS
618,2,6034,41745,UA,324, ,9, ,1,J,UA,324,COS,DEN
618,3,115,792,UA,9, ,2, ,2,J,UA,9,DEN,SFO
619,1,134364,975584,UA,4720, ,5, ,1,J,UA,4720,ORD,COS
619,2,144589,53854,UA,5456, ,3, ,1,J,UA,5456,COS,DEN
619,3,115,792,UA,9, ,2, ,2,J,UA,9,DEN,SFO
620,1,16199,116809,UA,530, ,9, ,1,J,UA,530,ORD,LAX
620,2,140280,19532,UA,5249, ,15, ,1,J,UA,5249,LAX,LAS
620,3,57289,411341,UA,1603, ,11, ,1,J,UA,1603,LAS,SFO
621,1,107155,776030,UA,2638, ,10, ,2,J,UA,2638,ORD,IAH
621,2,64051,460027,UA,1743, ,26, ,2,J,UA,1743,IAH,LAX
621,3,143605,46012,UA,5414, ,6, ,1,J,UA,5414,LAX,SFO
622,1,107155,776030,UA,2638, ,10, ,2,J,UA,2638,ORD,IAH
622,2,74155,533258,UA,1945, ,3, ,1,J,UA,1945,IAH,LAX
622,3,143605,46012,UA,5414, ,6, ,1,J,UA,5414,LAX,SFO
623,1,67533,485889,UA,1803, ,6, ,2,J,UA,1803,ORD,DEN
623,2,37657,269152,UA,1195, ,6, ,2,J,UA,1195,DEN,LAX
623,3,143605,46012,UA,5414, ,6, ,1,J,UA,5414,LAX,SFO
624,1,67533,485889,UA,1803, ,6, ,2,J,UA,1803,ORD,DEN
624,2,40026,286090,UA,1252, ,5, ,1,J,UA,1252,DEN,LAX
624,3,143605,46012,UA,5414, ,6, ,1,J,UA,5414,LAX,SFO
625,1,67533,485889,UA,1803, ,6, ,2,J,UA,1803,ORD,DEN
625,2,90072,650352,UA,2240, ,7, ,1,J,UA,2240,DEN,LAX
625,3,143605,46012,UA,5414, ,6, ,1,J,UA,5414,LAX,SFO
626,1,67533,485889,UA,1803, ,6, ,2,J,UA,1803,ORD,DEN
626,2,38046,271940,UA,1204, ,7, ,1,J,UA,1204,DEN,TUS
626,3,154002,128370,UA,6006, ,4, ,1,J,UA,6006,TUS,SFO
627,1,67533,485889,UA,1803, ,6, ,2,J,UA,1803,ORD,DEN
627,2,148378,83845,UA,5651, ,8, ,1,J,UA,5651,DEN,TUS
627,3,154002,128370,UA,6006, ,4, ,1,J,UA,6006,TUS,SFO
628,1,12369,88629,UA,455, ,13, ,2,J,UA,455,ORD,PHX
628,2,147720,78687,UA,5619, ,3, ,1,J,UA,5619,PHX,LAX
628,3,133144,966016,UA,4653, ,2, ,1,J,UA,4653,LAX,SFO
629,1,67533,485889,UA,1803, ,6, ,2,J,UA,1803,ORD,DEN
629,2,77839,560254,UA,2013, ,7, ,3,J,UA,2013,DEN,SEA
629,3,26295,190326,UA,737, ,21, ,1,J,UA,737,SEA,SFO
630,1,107155,776030,UA,2638, ,10, ,2,J,UA,2638,ORD,IAH
630,2,122577,893091,UA,3987, ,6, ,1,J,UA,3987,IAH,MCI
630,3,140952,24853,UA,5282, ,2, ,1,J,UA,5282,MCI,SFO
631,1,82308,592942,UA,2099, ,12, ,2,J,UA,2099,ORD,IAH
631,2,62335,447396,UA,1711, ,16, ,2,J,UA,1711,IAH,AUS
631,3,4717,32390,UA,292, ,11, ,1,J,UA,292,AUS,SFO
632,1,82308,592942,UA,2099, ,12, ,2,J,UA,2099,ORD,IAH
632,2,103767,750905,UA,2483, ,9, ,1,J,UA,2483,IAH,AUS
632,3,4717,32390,UA,292, ,11, ,1,J,UA,292,AUS,SFO
633,1,52443,376292,UA,1502, ,18, ,2,J,UA,1502,ORD,IAD
633,2,92055,664692,UA,2276, ,9, ,2,J,UA,2276,IAD,LAX
633,3,133144,966016,UA,4653, ,2, ,1,J,UA,4653,LAX,SFO
634,1,150374,99674,UA,5757, ,2, ,1,J,UA,5757,ORD,TUL
634,2,150384,99758,UA,5758, ,2, ,1,J,UA,5758,TUL,IAH
634,3,57608,413706,UA,1609, ,12, ,2,J,UA,1609,IAH,SFO
635,1,150374,99674,UA,5757, ,2, ,1,J,UA,5757,ORD,TUL
635,2,155188,137277,UA,6136, ,5, ,1,J,UA,6136,TUL,IAH
635,3,57608,413706,UA,1609, ,12, ,2,J,UA,1609,IAH,SFO
636,1,118569,862436,UA,3562, ,2, ,1,J,UA,3562,ORD,IND
636,2,81216,584729,UA,2078, ,14, ,1,J,UA,2078,IND,IAH
636,3,57608,413706,UA,1609, ,12, ,2,J,UA,1609,IAH,SFO
637,1,109988,797473,UA,2683, ,3, ,2,J,UA,2683,ORD,SAN
637,2,145956,64561,UA,5533, ,4, ,1,J,UA,5533,SAN,LAX
637,3,133144,966016,UA,4653, ,2, ,1,J,UA,4653,LAX,SFO
638,1,71225,512426,UA,1878, ,13, ,2,J,UA,1878,ORD,OMA
638,2,145004,57159,UA,5478, ,3, ,1,J,UA,5478,OMA,IAH
638,3,57608,413706,UA,1609, ,12, ,2,J,UA,1609,IAH,SFO
639,1,145849,63721,UA,5529, ,8, ,1,J,UA,5529,ORD,MSY
639,2,49696,356907,UA,1444, ,18, ,1,J,UA,1444,MSY,IAH
639,3,57608,413706,UA,1609, ,12, ,2,J,UA,1609,IAH,SFO
640,1,145849,63721,UA,5529, ,8, ,1,J,UA,5529,ORD,MSY
640,2,50599,362807,UA,1475, ,14, ,1,J,UA,1475,MSY,IAH
640,3,57608,413706,UA,1609, ,12, ,2,J,UA,1609,IAH,SFO
641,1,65957,474199,UA,1778, ,5, ,1,J,UA,1778,ORD,OMA
641,2,56765,407631,UA,1592, ,12, ,1,J,UA,1592,OMA,DEN
641,3,115,792,UA,9, ,2, ,2,J,UA,9,DEN,SFO
642,1,107155,776030,UA,2638, ,10, ,2,J,UA,2638,ORD,IAH
642,2,47101,338267,UA,1388, ,9, ,1,J,UA,1388,IAH,DFW
642,3,37303,266756,UA,1184, ,12, ,1,J,UA,1184,DFW,SFO
643,1,67533,485889,UA,1803, ,6, ,2,J,UA,1803,ORD,DEN
643,2,96630,698831,UA,2348, ,11, ,2,J,UA,2348,DEN,SLC
643,3,86764,625963,UA,2181, ,5, ,1,J,UA,2181,SLC,SFO
644,1,67533,485889,UA,1803, ,6, ,2,J,UA,1803,ORD,DEN
644,2,146798,71292,UA,5572, ,4, ,1,J,UA,5572,DEN,SLC
644,3,86764,625963,UA,2181, ,5, ,1,J,UA,2181,SLC,SFO
645,1,67533,485889,UA,1803, ,6, ,2,J,UA,1803,ORD,DEN
645,2,150473,100497,UA,5762, ,4, ,1,J,UA,5762,DEN,SLC
645,3,86764,625963,UA,2181, ,5, ,1,J,UA,2181,SLC,SFO
646,1,107155,776030,UA,2638, ,10, ,2,J,UA,2638,ORD,IAH
646,2,140449,20911,UA,5257, ,5, ,1,J,UA,5257,IAH,SLC
646,3,86764,625963,UA,2181, ,5, ,1,J,UA,2181,SLC,SFO
647,1,67533,485889,UA,1803, ,6, ,2,J,UA,1803,ORD,DEN
647,2,43849,313504,UA,1337, ,8, ,1,J,UA,1337,DEN,PDX
647,3,106206,769184,UA,2615, ,10, ,1,J,UA,2615,PDX,SFO
648,1,45195,324024,UA,1357, ,14, ,1,J,UA,1357,ORD,IAD
648,2,111369,807880,UA,2746, ,6, ,1,J,UA,2746,IAD,AUS
648,3,4717,32390,UA,292, ,11, ,1,J,UA,292,AUS,SFO
649,1,130423,946476,UA,4517, ,2, ,1,J,UA,4517,ORD,SCE
649,2,137662,999955,UA,4961, ,1, ,1,J,UA,4961,SCE,IAD
649,3,8305,59184,UA,367, ,12, ,1,J,UA,367,IAD,SFO
650,1,32713,234919,UA,1049, ,12, ,1,J,UA,1049,ORD,DEN
650,2,41572,296830,UA,1294, ,2, ,1,J,UA,1294,DEN,PSP
650,3,147934,80391,UA,5631, ,7, ,1,J,UA,5631,PSP,SFO
651,1,32713,234919,UA,1049, ,12, ,1,J,UA,1049,ORD,DEN
651,2,56851,408231,UA,1594, ,9, ,1,J,UA,1594,DEN,PSP
651,3,147934,80391,UA,5631, ,7, ,1,J,UA,5631,PSP,SFO
652,1,32713,234919,UA,1049, ,12, ,1,J,UA,1049,ORD,DEN
652,2,144878,56168,UA,5469, ,5, ,1,J,UA,5469,DEN,PSP
652,3,147934,80391,UA,5631, ,7, ,1,J,UA,5631,PSP,SFO
653,1,82308,592942,UA,2099, ,12, ,2,J,UA,2099,ORD,IAH
653,2,64823,465766,UA,1755, ,5, ,2,J,UA,1755,IAH,LAS
653,3,57289,411341,UA,1603, ,11, ,1,J,UA,1603,LAS,SFO
654,1,82308,592942,UA,2099, ,12, ,2,J,UA,2099,ORD,IAH
654,2,75900,546367,UA,1971, ,6, ,1,J,UA,1971,IAH,LAS
654,3,57289,411341,UA,1603, ,11, ,1,J,UA,1603,LAS,SFO
655,1,82308,592942,UA,2099, ,12, ,2,J,UA,2099,ORD,IAH
655,2,74155,533258,UA,1945, ,3, ,1,J,UA,1945,IAH,LAX
655,3,36782,263063,UA,1168, ,4, ,1,J,UA,1168,LAX,SFO
656,1,113290,821484,UA,2854, ,5, ,1,J,UA,2854,ORD,PHL
656,2,129702,941569,UA,4475, ,10, ,1,J,UA,4475,PHL,IAD
656,3,8305,59184,UA,367, ,12, ,1,J,UA,367,IAD,SFO
657,1,17813,128324,UA,561, ,15, ,2,J,UA,561,ORD,MCI
657,2,5431,37523,UA,305, ,6, ,1,J,UA,305,MCI,IAH
657,3,57608,413706,UA,1609, ,12, ,2,J,UA,1609,IAH,SFO
658,1,17813,128324,UA,561, ,15, ,2,J,UA,561,ORD,MCI
658,2,154852,134958,UA,6113, ,2, ,1,J,UA,6113,MCI,IAH
658,3,57608,413706,UA,1609, ,12, ,2,J,UA,1609,IAH,SFO
659,1,32713,234919,UA,1049, ,12, ,1,J,UA,1049,ORD,DEN
659,2,57371,411963,UA,1604, ,9, ,1,J,UA,1604,DEN,RNO
659,3,140642,22445,UA,5264, ,11, ,1,J,UA,5264,RNO,SFO
660,1,32713,234919,UA,1049, ,12, ,1,J,UA,1049,ORD,DEN
660,2,85851,619140,UA,2167, ,6, ,2,J,UA,2167,DEN,RNO
660,3,140642,22445,UA,5264, ,11, ,1,J,UA,5264,RNO,SFO
661,1,146073,65502,UA,5540, ,6, ,1,J,UA,5540,ORD,BNA
661,2,3011,20319,UA,241, ,16, ,1,J,UA,241,BNA,IAH
661,3,9347,66886,UA,382, ,10, ,2,J,UA,382,IAH,SFO
662,1,32713,234919,UA,1049, ,12, ,1,J,UA,1049,ORD,DEN
662,2,35104,251291,UA,1125, ,2, ,1,J,UA,1125,DEN,BOI
662,3,135011,980617,UA,4753, ,2, ,1,J,UA,4753,BOI,SFO
663,1,32713,234919,UA,1049, ,12, ,1,J,UA,1049,ORD,DEN
663,2,154537,132603,UA,6045, ,1, ,1,J,UA,6045,DEN,BOI
663,3,135011,980617,UA,4753, ,2, ,1,J,UA,4753,BOI,SFO
664,1,39363,281470,UA,1231, ,8, ,1,J,UA,1231,ORD,IAH
664,2,102551,742083,UA,2460, ,8, ,2,J,UA,2460,IAH,LAX
664,3,2717,18162,UA,233, ,16, ,1,J,UA,233,LAX,SFO
665,1,84506,609235,UA,2138, ,14, ,2,J,UA,2138,ORD,SLC
665,2,145119,58068,UA,5484, ,3, ,1,J,UA,5484,SLC,LAX
665,3,133144,966016,UA,4653, ,2, ,1,J,UA,4653,LAX,SFO
666,1,45195,324024,UA,1357, ,14, ,1,J,UA,1357,ORD,IAD
666,2,85172,614068,UA,2156, ,7, ,1,J,UA,2156,IAD,LAS
666,3,57289,411341,UA,1603, ,11, ,1,J,UA,1603,LAS,SFO
667,1,45195,324024,UA,1357, ,14, ,1,J,UA,1357,ORD,IAD
667,2,88164,636241,UA,2206, ,3, ,1,J,UA,2206,IAD,MCO
667,3,106471,771135,UA,2620, ,4, ,1,J,UA,2620,MCO,SFO
668,1,45195,324024,UA,1357, ,14, ,1,J,UA,1357,ORD,IAD
668,2,61135,438632,UA,1689, ,9, ,1,J,UA,1689,IAD,LAX
668,3,36782,263063,UA,1168, ,4, ,1,J,UA,1168,LAX,SFO
669,1,116048,842898,UA,3454, ,2, ,1,J,UA,3454,ORD,LGA
669,2,121625,886263,UA,3688, ,2, ,1,J,UA,3688,LGA,IAD
669,3,64893,466274,UA,1757, ,7, ,1,J,UA,1757,IAD,SFO
670,1,32713,234919,UA,1049, ,12, ,1,J,UA,1049,ORD,DEN
670,2,20529,147998,UA,619, ,5, ,1,J,UA,619,DEN,SBA
670,3,149144,89886,UA,5689, ,4, ,1,J,UA,5689,SBA,SFO
671,1,27175,196757,UA,752, ,10, ,1,J,UA,752,ORD,DCA
671,2,66226,476159,UA,1785, ,5, ,1,J,UA,1785,DCA,IAH
671,3,57608,413706,UA,1609, ,12, ,2,J,UA,1609,IAH,SFO
672,1,63405,455177,UA,1733, ,8, ,1,J,UA,1733,ORD,JAX
672,2,113792,825179,UA,2859, ,2, ,1,J,UA,2859,JAX,DEN
672,3,83770,603542,UA,2123, ,8, ,2,J,UA,2123,DEN,SFO
673,1,95016,686673,UA,2323, ,2, ,1,J,UA,2323,ORD,MCO
673,2,68867,495466,UA,1832, ,9, ,1,J,UA,1832,MCO,LAX
673,3,36782,263063,UA,1168, ,4, ,1,J,UA,1168,LAX,SFO
674,1,106241,769439,UA,2616, ,8, ,2,J,UA,2616,ORD,DEN
674,2,21439,154772,UA,638, ,2, ,1,J,UA,638,DEN,LAX
674,3,133144,966016,UA,4653, ,2, ,1,J,UA,4653,LAX,SFO
675,1,106241,769439,UA,2616, ,8, ,2,J,UA,2616,ORD,DEN
675,2,37657,269152,UA,1195, ,6, ,2,J,UA,1195,DEN,LAX
675,3,133144,966016,UA,4653, ,2, ,1,J,UA,4653,LAX,SFO
676,1,106241,769439,UA,2616, ,8, ,2,J,UA,2616,ORD,DEN
676,2,90072,650352,UA,2240, ,7, ,1,J,UA,2240,DEN,LAX
676,3,133144,966016,UA,4653, ,2, ,1,J,UA,4653,LAX,SFO
677,1,32713,234919,UA,1049, ,12, ,1,J,UA,1049,ORD,DEN
677,2,134019,972886,UA,4701, ,5, ,1,J,UA,4701,DEN,RDD
677,3,147220,74675,UA,5592, ,2, ,1,J,UA,5592,RDD,SFO
678,1,32713,234919,UA,1049, ,12, ,1,J,UA,1049,ORD,DEN
678,2,135705,986118,UA,4789, ,4, ,1,J,UA,4789,DEN,MFR
678,3,152327,115194,UA,5883, ,5, ,1,J,UA,5883,MFR,SFO
679,1,32713,234919,UA,1049, ,12, ,1,J,UA,1049,ORD,DEN
679,2,91811,662920,UA,2270, ,4, ,2,J,UA,2270,DEN,AUS
679,3,4717,32390,UA,292, ,11, ,1,J,UA,292,AUS,SFO
680,1,82308,592942,UA,2099, ,12, ,2,J,UA,2099,ORD,IAH
680,2,155140,136960,UA,6132, ,8, ,1,J,UA,6132,IAH,STL
680,3,152652,117708,UA,5907, ,3, ,1,J,UA,5907,STL,SFO
681,1,148987,88679,UA,5680, ,2, ,1,J,UA,5680,ORD,SUN
681,2,154026,128554,UA,6008, ,4, ,1,J,UA,6008,SUN,LAX
681,3,36782,263063,UA,1168, ,4, ,1,J,UA,1168,LAX,SFO
682,1,139968,17190,UA,5234, ,4, ,1,J,UA,5234,ORD,MKE
682,2,155949,142451,UA,6188, ,5, ,1,J,UA,6188,MKE,IAH
682,3,85807,618815,UA,2166, ,13, ,3,J,UA,2166,IAH,SFO
683,1,18854,135892,UA,580, ,4, ,2,J,UA,580,ORD,LGA
683,2,123294,898086,UA,4019, ,6, ,1,J,UA,4019,LGA,IAD
683,3,8305,59184,UA,367, ,12, ,1,J,UA,367,IAD,SFO
684,1,122361,891923,UA,3750, ,13, ,1,C,UA,3750,ORD,LAX
684,2,143388,44259,UA,5403, ,5, ,1,J,UA,5403,LAX,SEA
684,3,48873,351074,UA,1424, ,8, ,1,J,UA,1424,SEA,SFO
685,1,108138,783211,UA,2657, ,17, ,1,J,UA,2657,ORD,IAH
685,2,64051,460027,UA,1743, ,26, ,2,J,UA,1743,IAH,LAX
685,3,133144,966016,UA,4653, ,2, ,1,J,UA,4653,LAX,SFO
686,1,108138,783211,UA,2657, ,17, ,1,J,UA,2657,ORD,IAH
686,2,81991,590398,UA,2095, ,19, ,2,J,UA,2095,IAH,LAX
686,3,133144,966016,UA,4653, ,2, ,1,J,UA,4653,LAX,SFO
687,1,108138,783211,UA,2657, ,17, ,1,J,UA,2657,ORD,IAH
687,2,108225,783868,UA,2658, ,17, ,2,J,UA,2658,IAH,LAX
687,3,133144,966016,UA,4653, ,2, ,1,J,UA,4653,LAX,SFO
688,1,111430,808287,UA,2748, ,10, ,1,J,UA,2748,ORD,LAS
688,2,58607,420737,UA,1631, ,18, ,1,J,UA,1631,LAS,LAX
688,3,2717,18162,UA,233, ,16, ,1,J,UA,233,LAX,SFO
689,1,111430,808287,UA,2748, ,10, ,1,J,UA,2748,ORD,LAS
689,2,94646,683980,UA,2316, ,6, ,2,J,UA,2316,LAS,LAX
689,3,2717,18162,UA,233, ,16, ,1,J,UA,233,LAX,SFO
690,1,32713,234919,UA,1049, ,12, ,1,J,UA,1049,ORD,DEN
690,2,14294,102837,UA,493, ,4, ,1,J,UA,493,DEN,LAS
690,3,57289,411341,UA,1603, ,11, ,1,J,UA,1603,LAS,SFO
691,1,32713,234919,UA,1049, ,12, ,1,J,UA,1049,ORD,DEN
691,2,25450,184299,UA,716, ,12, ,1,J,UA,716,DEN,LAS
691,3,57289,411341,UA,1603, ,11, ,1,J,UA,1603,LAS,SFO
692,1,32713,234919,UA,1049, ,12, ,1,J,UA,1049,ORD,DEN
692,2,11324,81105,UA,430, ,6, ,1,J,UA,430,DEN,ONT
692,3,24444,176890,UA,698, ,4, ,1,J,UA,698,ONT,SFO
693,1,32713,234919,UA,1049, ,12, ,1,J,UA,1049,ORD,DEN
693,2,85126,613744,UA,2154, ,8, ,2,J,UA,2154,DEN,BUR
693,3,94610,683723,UA,2315, ,7, ,1,J,UA,2315,BUR,SFO
694,1,32713,234919,UA,1049, ,12, ,1,J,UA,1049,ORD,DEN
694,2,31699,228400,UA,1013, ,3, ,1,J,UA,1013,DEN,LAX
694,3,36782,263063,UA,1168, ,4, ,1,J,UA,1168,LAX,SFO
695,1,32713,234919,UA,1049, ,12, ,1,J,UA,1049,ORD,DEN
695,2,37657,269152,UA,1195, ,6, ,2,J,UA,1195,DEN,LAX
695,3,36782,263063,UA,1168, ,4, ,1,J,UA,1168,LAX,SFO
696,1,32713,234919,UA,1049, ,12, ,1,J,UA,1049,ORD,DEN
696,2,40026,286090,UA,1252, ,5, ,1,J,UA,1252,DEN,LAX
696,3,36782,263063,UA,1168, ,4, ,1,J,UA,1168,LAX,SFO
697,1,32713,234919,UA,1049, ,12, ,1,J,UA,1049,ORD,DEN
697,2,42579,304146,UA,1320, ,6, ,2,J,UA,1320,DEN,SNA
697,3,5108,35252,UA,301, ,24, ,1,J,UA,301,SNA,SFO
698,1,32713,234919,UA,1049, ,12, ,1,J,UA,1049,ORD,DEN
698,2,80495,579480,UA,2064, ,10, ,1,J,UA,2064,DEN,SNA
698,3,5108,35252,UA,301, ,24, ,1,J,UA,301,SNA,SFO
699,1,95087,687158,UA,2326, ,7, ,1,J,UA,2326,ORD,TPA
699,2,90474,653249,UA,2247, ,11, ,2,J,UA,2247,TPA,LAX
699,3,2717,18162,UA,233, ,16, ,1,J,UA,233,LAX,SFO
700,1,121344,884039,UA,3676, ,5, ,1,J,UA,3676,ORD,RIC
700,2,128436,932895,UA,4422, ,3, ,1,J,UA,4422,RIC,IAD
700,3,8305,59184,UA,367, ,12, ,1,J,UA,367,IAD,SFO
701,1,130157,944640,UA,4501, ,2, ,1,J,UA,4501,ORD,AVP
701,2,125127,910240,UA,4228, ,1, ,1,J,UA,4228,AVP,IAD
701,3,8305,59184,UA,367, ,12, ,1,J,UA,367,IAD,SFO
702,1,117345,853047,UA,3509, ,4, ,1,J,UA,3509,ORD,YOW
702,2,128889,936022,UA,4439, ,5, ,1,J,UA,4439,YOW,IAD
702,3,8305,59184,UA,367, ,12, ,1,J,UA,367,IAD,SFO
703,1,45270,324586,UA,1358, ,13, ,1,J,UA,1358,ORD,MIA
