itinerary,leg_pos,row_number,record_serial,carrier,flight_number,operational_suffix,itinerary_var_id,itinerary_var_overflow,leg_sequence_number,service_type,operating_carrier,operating_flight_number,departure_station,arrival_station
142,1,60890,436779,UA,1686, ,2, ,1,J,UA,1686,DEN,PHX
142,2,50112,359732,UA,1458, ,1, ,2,J,UA,1458,PHX,SFO
142,3,150397,99861,UA,5759, ,6, ,1,J,UA,5759,SFO,LAX
143,1,146413,68207,UA,5554, ,2, ,1,J,UA,5554,DEN,SUN
143,2,135681,985937,UA,4788, ,2, ,1,J,UA,4788,SUN,SFO
143,3,150397,99861,UA,5759, ,6, ,1,J,UA,5759,SFO,LAX
144,1,134019,972886,UA,4701, ,5, ,1,J,UA,4701,DEN,RDD
144,2,144530,53411,UA,5452, ,5, ,1,J,UA,5452,RDD,SFO
144,3,150397,99861,UA,5759, ,6, ,1,J,UA,5759,SFO,LAX
145,1,55224,396294,UA,1561, ,13, ,1,J,UA,1561,DEN,SFO
145,2,144677,54570,UA,5461, ,7, ,1,J,UA,5461,SFO,RNO
145,3,152663,117791,UA,5908, ,4, ,1,J,UA,5908,RNO,LAX
146,1,85851,619140,UA,2167, ,6, ,2,J,UA,2167,DEN,RNO
146,2,79181,569877,UA,2042, ,19, ,1,J,UA,2042,RNO,SFO
146,3,150397,99861,UA,5759, ,6, ,1,J,UA,5759,SFO,LAX
147,1,85851,619140,UA,2167, ,6, ,2,J,UA,2167,DEN,RNO
147,2,135486,984392,UA,4779, ,5, ,1,J,UA,4779,RNO,SFO
147,3,150397,99861,UA,5759, ,6, ,1,J,UA,5759,SFO,LAX
148,1,97291,703511,UA,2367, ,12, ,1,J,UA,2367,DEN,SFO
148,2,153324,123032,UA,5958, ,2, ,1,J,UA,5958,SFO,FAT
148,3,141330,27752,UA,5307, ,4, ,1,J,UA,5307,FAT,LAX
149,1,97291,703511,UA,2367, ,12, ,1,J,UA,2367,DEN,SFO
149,2,139728,15363,UA,5220, ,2, ,1,J,UA,5220,SFO,SMF
149,3,65074,467660,UA,1759, ,2, ,1,J,UA,1759,SMF,LAX
150,1,145458,60702,UA,5506, ,3, ,1,J,UA,5506,DEN,ACV
150,2,133183,966334,UA,4655, ,3, ,1,J,UA,4655,ACV,SFO
150,3,150397,99861,UA,5759, ,6, ,1,J,UA,5759,SFO,LAX
151,1,145458,60702,UA,5506, ,3, ,1,J,UA,5506,DEN,ACV
151,2,146046,65281,UA,5539, ,4, ,1,J,UA,5539,ACV,SFO
151,3,150397,99861,UA,5759, ,6, ,1,J,UA,5759,SFO,LAX
152,1,73911,531418,UA,1940, ,2, ,2,J,UA,1940,DEN,SAN
152,2,83293,600069,UA,2117, ,9, ,1,J,UA,2117,SAN,SFO
152,3,150397,99861,UA,5759, ,6, ,1,J,UA,5759,SFO,LAX
153,1,81374,585911,UA,2082, ,4, ,1,J,UA,2082,DEN,RDM
153,2,91430,660243,UA,2262, ,2, ,1,J,UA,2262,RDM,SFO
153,3,150397,99861,UA,5759, ,6, ,1,J,UA,5759,SFO,LAX
154,1,5878,40686,UA,318, ,5, ,1,J,UA,318,DEN,EUG
154,2,81106,583907,UA,2077, ,6, ,1,J,UA,2077,EUG,SFO
154,3,150397,99861,UA,5759, ,6, ,1,J,UA,5759,SFO,LAX
155,1,135705,986118,UA,4789, ,4, ,1,J,UA,4789,DEN,MFR
155,2,135559,984969,UA,4782, ,5, ,1,J,UA,4782,MFR,SFO
155,3,150397,99861,UA,5759, ,6, ,1,J,UA,5759,SFO,LAX
156,1,135066,981074,UA,4756, ,3, ,1,J,UA,4756,DEN,SLC
156,2,75934,546598,UA,1972, ,8, ,1,J,UA,1972,SLC,SFO
156,3,34108,244241,UA,1097, ,19, ,3,J,UA,1097,SFO,LAX
157,1,135066,981074,UA,4756, ,3, ,1,J,UA,4756,DEN,SLC
157,2,149875,95730,UA,5732, ,8, ,1,J,UA,5732,SLC,SFO
157,3,34108,244241,UA,1097, ,19, ,3,J,UA,1097,SFO,LAX
158,1,106655,772449,UA,2624, ,4, ,1,J,UA,2624,DEN,LAS
158,2,67161,483088,UA,1799, ,11, ,2,J,UA,1799,LAS,SFO
158,3,34108,244241,UA,1097, ,19, ,3,J,UA,1097,SFO,LAX
159,1,106655,772449,UA,2624, ,4, ,1,J,UA,2624,DEN,LAS
159,2,79373,571223,UA,2047, ,19, ,2,J,UA,2047,LAS,SFO
159,3,34108,244241,UA,1097, ,19, ,3,J,UA,1097,SFO,LAX
160,1,56807,407922,UA,1593, ,14, ,2,J,UA,1593,DEN,PHX
160,2,50112,359732,UA,1458, ,1, ,2,J,UA,1458,PHX,SFO
160,3,34108,244241,UA,1097, ,19, ,3,J,UA,1097,SFO,LAX
161,1,146798,71292,UA,5572, ,4, ,1,J,UA,5572,DEN,SLC
161,2,86764,625963,UA,2181, ,5, ,1,J,UA,2181,SLC,SFO
161,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
162,1,146798,71292,UA,5572, ,4, ,1,J,UA,5572,DEN,SLC
162,2,149875,95730,UA,5732, ,8, ,1,J,UA,5732,SLC,SFO
162,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
163,1,38046,271940,UA,1204, ,7, ,1,J,UA,1204,DEN,TUS
163,2,154002,128370,UA,6006, ,4, ,1,J,UA,6006,TUS,SFO
163,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
164,1,135066,981074,UA,4756, ,3, ,1,J,UA,4756,DEN,SLC
164,2,75934,546598,UA,1972, ,8, ,1,J,UA,1972,SLC,SFO
164,3,67390,484821,UA,1800, ,16, ,1,J,UA,1800,SFO,LAX
165,1,135066,981074,UA,4756, ,3, ,1,J,UA,4756,DEN,SLC
165,2,149875,95730,UA,5732, ,8, ,1,J,UA,5732,SLC,SFO
165,3,67390,484821,UA,1800, ,16, ,1,J,UA,1800,SFO,LAX
166,1,106655,772449,UA,2624, ,4, ,1,J,UA,2624,DEN,LAS
166,2,67161,483088,UA,1799, ,11, ,2,J,UA,1799,LAS,SFO
166,3,67390,484821,UA,1800, ,16, ,1,J,UA,1800,SFO,LAX
167,1,106655,772449,UA,2624, ,4, ,1,J,UA,2624,DEN,LAS
167,2,79373,571223,UA,2047, ,19, ,2,J,UA,2047,LAS,SFO
167,3,67390,484821,UA,1800, ,16, ,1,J,UA,1800,SFO,LAX
168,1,56807,407922,UA,1593, ,14, ,2,J,UA,1593,DEN,PHX
168,2,50112,359732,UA,1458, ,1, ,2,J,UA,1458,PHX,SFO
168,3,67390,484821,UA,1800, ,16, ,1,J,UA,1800,SFO,LAX
169,1,141175,26546,UA,5298, ,2, ,1,J,UA,5298,DEN,PSC
169,2,146900,72088,UA,5578, ,2, ,1,J,UA,5578,PSC,SFO
169,3,150984,104443,UA,5794, ,7, ,1,J,UA,5794,SFO,LAX
170,1,21744,156972,UA,644, ,10, ,2,J,UA,644,DEN,PDX
170,2,153000,120474,UA,5938, ,7, ,1,J,UA,5938,PDX,SFO
170,3,150984,104443,UA,5794, ,7, ,1,J,UA,5794,SFO,LAX
171,1,48487,348223,UA,1415, ,6, ,1,J,UA,1415,DEN,SMF
171,2,151754,110540,UA,5840, ,3, ,1,J,UA,5840,SMF,SFO
171,3,150984,104443,UA,5794, ,7, ,1,J,UA,5794,SFO,LAX
172,1,14294,102837,UA,493, ,4, ,1,J,UA,493,DEN,LAS
172,2,40603,290123,UA,1267, ,6, ,1,J,UA,1267,LAS,SFO
172,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
173,1,14294,102837,UA,493, ,4, ,1,J,UA,493,DEN,LAS
173,2,57289,411341,UA,1603, ,11, ,1,J,UA,1603,LAS,SFO
173,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
174,1,14294,102837,UA,493, ,4, ,1,J,UA,493,DEN,LAS
174,2,79373,571223,UA,2047, ,19, ,2,J,UA,2047,LAS,SFO
174,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
175,1,28035,202871,UA,769, ,11, ,2,J,UA,769,DEN,SEA
175,2,48873,351074,UA,1424, ,8, ,1,J,UA,1424,SEA,SFO
175,3,150984,104443,UA,5794, ,7, ,1,J,UA,5794,SFO,LAX
176,1,21167,152739,UA,631, ,12, ,2,J,UA,631,DEN,PHX
176,2,50112,359732,UA,1458, ,1, ,2,J,UA,1458,PHX,SFO
176,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
177,1,21167,152739,UA,631, ,12, ,2,J,UA,631,DEN,PHX
177,2,76457,550411,UA,1986, ,19, ,1,J,UA,1986,PHX,SFO
177,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
178,1,98615,713253,UA,2391, ,13, ,1,J,UA,2391,DEN,SFO
178,2,56169,403267,UA,1578, ,13, ,2,J,UA,1578,SFO,SBA
178,3,148287,83130,UA,5647, ,2, ,1,J,UA,5647,SBA,LAX
179,1,153413,123726,UA,5964, ,3, ,1,J,UA,5964,DEN,BIH
179,2,146581,69554,UA,5560, ,3, ,1,J,UA,5560,BIH,SFO
179,3,150984,104443,UA,5794, ,7, ,1,J,UA,5794,SFO,LAX
180,1,60890,436779,UA,1686, ,2, ,1,J,UA,1686,DEN,PHX
180,2,50112,359732,UA,1458, ,1, ,2,J,UA,1458,PHX,SFO
180,3,150984,104443,UA,5794, ,7, ,1,J,UA,5794,SFO,LAX
181,1,35104,251291,UA,1125, ,2, ,1,J,UA,1125,DEN,BOI
181,2,135011,980617,UA,4753, ,2, ,1,J,UA,4753,BOI,SFO
181,3,150984,104443,UA,5794, ,7, ,1,J,UA,5794,SFO,LAX
182,1,146413,68207,UA,5554, ,2, ,1,J,UA,5554,DEN,SUN
182,2,135681,985937,UA,4788, ,2, ,1,J,UA,4788,SUN,SFO
182,3,150984,104443,UA,5794, ,7, ,1,J,UA,5794,SFO,LAX
183,1,134019,972886,UA,4701, ,5, ,1,J,UA,4701,DEN,RDD
183,2,144530,53411,UA,5452, ,5, ,1,J,UA,5452,RDD,SFO
183,3,150984,104443,UA,5794, ,7, ,1,J,UA,5794,SFO,LAX
184,1,134019,972886,UA,4701, ,5, ,1,J,UA,4701,DEN,RDD
184,2,147220,74675,UA,5592, ,2, ,1,J,UA,5592,RDD,SFO
184,3,150984,104443,UA,5794, ,7, ,1,J,UA,5794,SFO,LAX
185,1,98615,713253,UA,2391, ,13, ,1,J,UA,2391,DEN,SFO
185,2,20385,147023,UA,611, ,16, ,2,J,UA,611,SFO,LAS
185,3,147583,77586,UA,5612, ,18, ,1,J,UA,5612,LAS,LAX
186,1,85851,619140,UA,2167, ,6, ,2,J,UA,2167,DEN,RNO
186,2,79181,569877,UA,2042, ,19, ,1,J,UA,2042,RNO,SFO
186,3,150984,104443,UA,5794, ,7, ,1,J,UA,5794,SFO,LAX
187,1,85851,619140,UA,2167, ,6, ,2,J,UA,2167,DEN,RNO
187,2,135486,984392,UA,4779, ,5, ,1,J,UA,4779,RNO,SFO
187,3,150984,104443,UA,5794, ,7, ,1,J,UA,5794,SFO,LAX
188,1,85851,619140,UA,2167, ,6, ,2,J,UA,2167,DEN,RNO
188,2,140642,22445,UA,5264, ,11, ,1,J,UA,5264,RNO,SFO
188,3,150984,104443,UA,5794, ,7, ,1,J,UA,5794,SFO,LAX
189,1,145458,60702,UA,5506, ,3, ,1,J,UA,5506,DEN,ACV
189,2,133183,966334,UA,4655, ,3, ,1,J,UA,4655,ACV,SFO
189,3,150984,104443,UA,5794, ,7, ,1,J,UA,5794,SFO,LAX
190,1,145458,60702,UA,5506, ,3, ,1,J,UA,5506,DEN,ACV
190,2,146046,65281,UA,5539, ,4, ,1,J,UA,5539,ACV,SFO
190,3,150984,104443,UA,5794, ,7, ,1,J,UA,5794,SFO,LAX
191,1,73911,531418,UA,1940, ,2, ,2,J,UA,1940,DEN,SAN
191,2,83293,600069,UA,2117, ,9, ,1,J,UA,2117,SAN,SFO
191,3,150984,104443,UA,5794, ,7, ,1,J,UA,5794,SFO,LAX
192,1,73911,531418,UA,1940, ,2, ,2,J,UA,1940,DEN,SAN
192,2,85637,617548,UA,2163, ,20, ,3,J,UA,2163,SAN,SFO
192,3,150984,104443,UA,5794, ,7, ,1,J,UA,5794,SFO,LAX
193,1,39005,278850,UA,1224, ,7, ,1,J,UA,1224,DEN,SFO
193,2,152615,117452,UA,5904, ,1, ,1,J,UA,5904,SFO,FAT
193,3,9886,70648,UA,398, ,10, ,1,J,UA,398,FAT,LAX
194,1,81374,585911,UA,2082, ,4, ,1,J,UA,2082,DEN,RDM
194,2,91430,660243,UA,2262, ,2, ,1,J,UA,2262,RDM,SFO
194,3,150984,104443,UA,5794, ,7, ,1,J,UA,5794,SFO,LAX
195,1,5878,40686,UA,318, ,5, ,1,J,UA,318,DEN,EUG
195,2,81106,583907,UA,2077, ,6, ,1,J,UA,2077,EUG,SFO
195,3,150984,104443,UA,5794, ,7, ,1,J,UA,5794,SFO,LAX
196,1,135705,986118,UA,4789, ,4, ,1,J,UA,4789,DEN,MFR
196,2,135559,984969,UA,4782, ,5, ,1,J,UA,4782,MFR,SFO
196,3,150984,104443,UA,5794, ,7, ,1,J,UA,5794,SFO,LAX
197,1,135705,986118,UA,4789, ,4, ,1,J,UA,4789,DEN,MFR
197,2,152327,115194,UA,5883, ,5, ,1,J,UA,5883,MFR,SFO
197,3,150984,104443,UA,5794, ,7, ,1,J,UA,5794,SFO,LAX
198,1,98615,713253,UA,2391, ,13, ,1,J,UA,2391,DEN,SFO
198,2,145500,61016,UA,5509, ,3, ,1,J,UA,5509,SFO,PSP
198,3,147848,79710,UA,5626, ,6, ,1,J,UA,5626,PSP,LAX
199,1,98615,713253,UA,2391, ,13, ,1,J,UA,2391,DEN,SFO
199,2,86395,623131,UA,2177, ,8, ,1,J,UA,2177,SFO,SAN
199,3,145956,64561,UA,5533, ,4, ,1,J,UA,5533,SAN,LAX
200,1,135066,981074,UA,4756, ,3, ,1,J,UA,4756,DEN,SLC
200,2,75934,546598,UA,1972, ,8, ,1,J,UA,1972,SLC,SFO
200,3,150397,99861,UA,5759, ,6, ,1,J,UA,5759,SFO,LAX
201,1,135066,981074,UA,4756, ,3, ,1,J,UA,4756,DEN,SLC
201,2,149875,95730,UA,5732, ,8, ,1,J,UA,5732,SLC,SFO
201,3,150397,99861,UA,5759, ,6, ,1,J,UA,5759,SFO,LAX
202,1,39005,278850,UA,1224, ,7, ,1,J,UA,1224,DEN,SFO
202,2,144341,51876,UA,5446, ,3, ,1,J,UA,5446,SFO,SBP
202,3,152528,116761,UA,5897, ,8, ,1,J,UA,5897,SBP,LAX
203,1,39005,278850,UA,1224, ,7, ,1,J,UA,1224,DEN,SFO
203,2,84666,610337,UA,2142, ,11, ,1,J,UA,2142,SFO,SAN
203,3,134418,975996,UA,4723, ,3, ,1,J,UA,4723,SAN,LAX
204,1,106655,772449,UA,2624, ,4, ,1,J,UA,2624,DEN,LAS
204,2,67161,483088,UA,1799, ,11, ,2,J,UA,1799,LAS,SFO
204,3,150397,99861,UA,5759, ,6, ,1,J,UA,5759,SFO,LAX
205,1,106655,772449,UA,2624, ,4, ,1,J,UA,2624,DEN,LAS
205,2,79373,571223,UA,2047, ,19, ,2,J,UA,2047,LAS,SFO
205,3,150397,99861,UA,5759, ,6, ,1,J,UA,5759,SFO,LAX
206,1,56807,407922,UA,1593, ,14, ,2,J,UA,1593,DEN,PHX
206,2,50112,359732,UA,1458, ,1, ,2,J,UA,1458,PHX,SFO
206,3,150397,99861,UA,5759, ,6, ,1,J,UA,5759,SFO,LAX
207,1,39005,278850,UA,1224, ,7, ,1,J,UA,1224,DEN,SFO
207,2,99134,717120,UA,2400, ,10, ,2,J,UA,2400,SFO,LAS
207,3,79006,568560,UA,2039, ,7, ,1,J,UA,2039,LAS,LAX
208,1,145168,58444,UA,5487, ,4, ,1,J,UA,5487,DEN,ABQ
208,2,132600,961611,UA,4628, ,5, ,1,J,UA,4628,ABQ,SFO
208,3,34108,244241,UA,1097, ,19, ,3,J,UA,1097,SFO,LAX
209,1,152871,119444,UA,5927, ,5, ,1,J,UA,5927,DEN,BOI
209,2,134635,977675,UA,4733, ,6, ,1,J,UA,4733,BOI,SFO
209,3,34108,244241,UA,1097, ,19, ,3,J,UA,1097,SFO,LAX
210,1,152871,119444,UA,5927, ,5, ,1,J,UA,5927,DEN,BOI
210,2,141467,28866,UA,5312, ,5, ,1,J,UA,5312,BOI,SFO
210,3,34108,244241,UA,1097, ,19, ,3,J,UA,1097,SFO,LAX
211,1,84984,612745,UA,2149, ,4, ,1,J,UA,2149,DEN,SMF
211,2,140253,19304,UA,5248, ,2, ,1,J,UA,5248,SMF,SFO
211,3,34108,244241,UA,1097, ,19, ,3,J,UA,1097,SFO,LAX
212,1,84984,612745,UA,2149, ,4, ,1,J,UA,2149,DEN,SMF
212,2,151754,110540,UA,5840, ,3, ,1,J,UA,5840,SMF,SFO
212,3,34108,244241,UA,1097, ,19, ,3,J,UA,1097,SFO,LAX
213,1,39927,285450,UA,1247, ,4, ,1,J,UA,1247,DEN,PDX
213,2,28227,204197,UA,776, ,9, ,1,J,UA,776,PDX,SFO
213,3,34108,244241,UA,1097, ,19, ,3,J,UA,1097,SFO,LAX
214,1,39927,285450,UA,1247, ,4, ,1,J,UA,1247,DEN,PDX
214,2,153000,120474,UA,5938, ,7, ,1,J,UA,5938,PDX,SFO
214,3,34108,244241,UA,1097, ,19, ,3,J,UA,1097,SFO,LAX
215,1,50831,364375,UA,1481, ,2, ,1,J,UA,1481,DEN,PHX
215,2,50112,359732,UA,1458, ,1, ,2,J,UA,1458,PHX,SFO
215,3,34108,244241,UA,1097, ,19, ,3,J,UA,1097,SFO,LAX
216,1,50831,364375,UA,1481, ,2, ,1,J,UA,1481,DEN,PHX
216,2,106377,770439,UA,2619, ,8, ,1,J,UA,2619,PHX,SFO
216,3,34108,244241,UA,1097, ,19, ,3,J,UA,1097,SFO,LAX
217,1,149099,89534,UA,5686, ,5, ,1,J,UA,5686,DEN,TUS
217,2,147004,72895,UA,5583, ,7, ,1,J,UA,5583,TUS,SFO
217,3,34108,244241,UA,1097, ,19, ,3,J,UA,1097,SFO,LAX
218,1,19578,141280,UA,593, ,14, ,1,J,UA,593,DEN,SAN
218,2,65213,468629,UA,1763, ,6, ,1,J,UA,1763,SAN,SFO
218,3,34108,244241,UA,1097, ,19, ,3,J,UA,1097,SFO,LAX
219,1,19578,141280,UA,593, ,14, ,1,J,UA,593,DEN,SAN
219,2,83293,600069,UA,2117, ,9, ,1,J,UA,2117,SAN,SFO
219,3,34108,244241,UA,1097, ,19, ,3,J,UA,1097,SFO,LAX
220,1,19578,141280,UA,593, ,14, ,1,J,UA,593,DEN,SAN
220,2,94364,681971,UA,2309, ,5, ,1,J,UA,2309,SAN,SFO
220,3,34108,244241,UA,1097, ,19, ,3,J,UA,1097,SFO,LAX
221,1,91853,663223,UA,2271, ,4, ,1,J,UA,2271,DEN,SEA
221,2,50898,364867,UA,1482, ,26, ,1,J,UA,1482,SEA,SFO
221,3,34108,244241,UA,1097, ,19, ,3,J,UA,1097,SFO,LAX
222,1,145168,58444,UA,5487, ,4, ,1,J,UA,5487,DEN,ABQ
222,2,132600,961611,UA,4628, ,5, ,1,J,UA,4628,ABQ,SFO
222,3,67390,484821,UA,1800, ,16, ,1,J,UA,1800,SFO,LAX
223,1,152871,119444,UA,5927, ,5, ,1,J,UA,5927,DEN,BOI
223,2,134635,977675,UA,4733, ,6, ,1,J,UA,4733,BOI,SFO
223,3,67390,484821,UA,1800, ,16, ,1,J,UA,1800,SFO,LAX
224,1,152871,119444,UA,5927, ,5, ,1,J,UA,5927,DEN,BOI
224,2,141467,28866,UA,5312, ,5, ,1,J,UA,5312,BOI,SFO
224,3,67390,484821,UA,1800, ,16, ,1,J,UA,1800,SFO,LAX
225,1,84984,612745,UA,2149, ,4, ,1,J,UA,2149,DEN,SMF
225,2,140253,19304,UA,5248, ,2, ,1,J,UA,5248,SMF,SFO
225,3,67390,484821,UA,1800, ,16, ,1,J,UA,1800,SFO,LAX
226,1,84984,612745,UA,2149, ,4, ,1,J,UA,2149,DEN,SMF
226,2,151754,110540,UA,5840, ,3, ,1,J,UA,5840,SMF,SFO
226,3,67390,484821,UA,1800, ,16, ,1,J,UA,1800,SFO,LAX
227,1,141175,26546,UA,5298, ,2, ,1,J,UA,5298,DEN,PSC
227,2,146900,72088,UA,5578, ,2, ,1,J,UA,5578,PSC,SFO
227,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
228,1,21744,156972,UA,644, ,10, ,2,J,UA,644,DEN,PDX
228,2,106206,769184,UA,2615, ,10, ,1,J,UA,2615,PDX,SFO
228,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
229,1,21744,156972,UA,644, ,10, ,2,J,UA,644,DEN,PDX
229,2,153000,120474,UA,5938, ,7, ,1,J,UA,5938,PDX,SFO
229,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
230,1,39927,285450,UA,1247, ,4, ,1,J,UA,1247,DEN,PDX
230,2,28227,204197,UA,776, ,9, ,1,J,UA,776,PDX,SFO
230,3,67390,484821,UA,1800, ,16, ,1,J,UA,1800,SFO,LAX
231,1,39927,285450,UA,1247, ,4, ,1,J,UA,1247,DEN,PDX
231,2,153000,120474,UA,5938, ,7, ,1,J,UA,5938,PDX,SFO
231,3,67390,484821,UA,1800, ,16, ,1,J,UA,1800,SFO,LAX
232,1,50831,364375,UA,1481, ,2, ,1,J,UA,1481,DEN,PHX
232,2,50112,359732,UA,1458, ,1, ,2,J,UA,1458,PHX,SFO
232,3,67390,484821,UA,1800, ,16, ,1,J,UA,1800,SFO,LAX
233,1,50831,364375,UA,1481, ,2, ,1,J,UA,1481,DEN,PHX
233,2,106377,770439,UA,2619, ,8, ,1,J,UA,2619,PHX,SFO
233,3,67390,484821,UA,1800, ,16, ,1,J,UA,1800,SFO,LAX
234,1,149099,89534,UA,5686, ,5, ,1,J,UA,5686,DEN,TUS
234,2,147004,72895,UA,5583, ,7, ,1,J,UA,5583,TUS,SFO
234,3,67390,484821,UA,1800, ,16, ,1,J,UA,1800,SFO,LAX
235,1,19578,141280,UA,593, ,14, ,1,J,UA,593,DEN,SAN
235,2,65213,468629,UA,1763, ,6, ,1,J,UA,1763,SAN,SFO
235,3,67390,484821,UA,1800, ,16, ,1,J,UA,1800,SFO,LAX
236,1,19578,141280,UA,593, ,14, ,1,J,UA,593,DEN,SAN
236,2,83293,600069,UA,2117, ,9, ,1,J,UA,2117,SAN,SFO
236,3,67390,484821,UA,1800, ,16, ,1,J,UA,1800,SFO,LAX
237,1,19578,141280,UA,593, ,14, ,1,J,UA,593,DEN,SAN
237,2,94364,681971,UA,2309, ,5, ,1,J,UA,2309,SAN,SFO
237,3,67390,484821,UA,1800, ,16, ,1,J,UA,1800,SFO,LAX
238,1,91853,663223,UA,2271, ,4, ,1,J,UA,2271,DEN,SEA
238,2,50898,364867,UA,1482, ,26, ,1,J,UA,1482,SEA,SFO
238,3,67390,484821,UA,1800, ,16, ,1,J,UA,1800,SFO,LAX
239,1,48487,348223,UA,1415, ,6, ,1,J,UA,1415,DEN,SMF
239,2,151754,110540,UA,5840, ,3, ,1,J,UA,5840,SMF,SFO
239,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
240,1,48487,348223,UA,1415, ,6, ,1,J,UA,1415,DEN,SMF
240,2,153366,123359,UA,5961, ,6, ,1,J,UA,5961,SMF,SFO
240,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
241,1,28035,202871,UA,769, ,11, ,2,J,UA,769,DEN,SEA
241,2,26295,190326,UA,737, ,21, ,1,J,UA,737,SEA,SFO
241,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
242,1,28035,202871,UA,769, ,11, ,2,J,UA,769,DEN,SEA
242,2,48873,351074,UA,1424, ,8, ,1,J,UA,1424,SEA,SFO
242,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
243,1,65591,471318,UA,1770, ,5, ,2,J,UA,1770,DEN,PDX
243,2,147541,77252,UA,5611, ,9, ,1,J,UA,5611,PDX,SFO
243,3,133210,966548,UA,4656, ,8, ,1,J,UA,4656,SFO,LAX
244,1,153413,123726,UA,5964, ,3, ,1,J,UA,5964,DEN,BIH
244,2,146581,69554,UA,5560, ,3, ,1,J,UA,5560,BIH,SFO
244,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
245,1,4866,33571,UA,294, ,1, ,1,J,UA,294,DEN,SJD
245,2,36970,264403,UA,1174, ,2, ,1,J,UA,1174,SJD,SFO
245,3,150984,104443,UA,5794, ,7, ,1,J,UA,5794,SFO,LAX
246,1,60890,436779,UA,1686, ,2, ,1,J,UA,1686,DEN,PHX
246,2,50112,359732,UA,1458, ,1, ,2,J,UA,1458,PHX,SFO
246,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
247,1,60890,436779,UA,1686, ,2, ,1,J,UA,1686,DEN,PHX
247,2,76457,550411,UA,1986, ,19, ,1,J,UA,1986,PHX,SFO
247,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
248,1,35104,251291,UA,1125, ,2, ,1,J,UA,1125,DEN,BOI
248,2,135011,980617,UA,4753, ,2, ,1,J,UA,4753,BOI,SFO
248,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
249,1,146413,68207,UA,5554, ,2, ,1,J,UA,5554,DEN,SUN
249,2,135681,985937,UA,4788, ,2, ,1,J,UA,4788,SUN,SFO
249,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
250,1,37057,264977,UA,1177, ,4, ,1,J,UA,1177,DEN,TUS
250,2,154002,128370,UA,6006, ,4, ,1,J,UA,6006,TUS,SFO
250,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
251,1,134019,972886,UA,4701, ,5, ,1,J,UA,4701,DEN,RDD
251,2,144530,53411,UA,5452, ,5, ,1,J,UA,5452,RDD,SFO
251,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
252,1,134019,972886,UA,4701, ,5, ,1,J,UA,4701,DEN,RDD
252,2,147220,74675,UA,5592, ,2, ,1,J,UA,5592,RDD,SFO
252,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
253,1,39005,278850,UA,1224, ,7, ,1,J,UA,1224,DEN,SFO
253,2,64894,466282,UA,1757, ,7, ,2,J,UA,1757,SFO,RNO
253,3,147753,78949,UA,5621, ,2, ,1,J,UA,5621,RNO,LAX
254,1,113149,820404,UA,2852, ,13, ,2,J,UA,2852,DEN,RNO
254,2,74647,536907,UA,1954, ,8, ,1,J,UA,1954,RNO,SFO
254,3,133210,966548,UA,4656, ,8, ,1,J,UA,4656,SFO,LAX
255,1,85851,619140,UA,2167, ,6, ,2,J,UA,2167,DEN,RNO
255,2,79181,569877,UA,2042, ,19, ,1,J,UA,2042,RNO,SFO
255,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
256,1,85851,619140,UA,2167, ,6, ,2,J,UA,2167,DEN,RNO
256,2,135486,984392,UA,4779, ,5, ,1,J,UA,4779,RNO,SFO
256,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
257,1,85851,619140,UA,2167, ,6, ,2,J,UA,2167,DEN,RNO
257,2,140642,22445,UA,5264, ,11, ,1,J,UA,5264,RNO,SFO
257,3,86510,623990,UA,2179, ,18, ,3,J,UA,2179,SFO,LAX
