itinerary,leg_pos,row_number,record_serial,carrier,flight_number,operational_suffix,itinerary_var_id,itinerary_var_overflow,leg_sequence_number,service_type,operating_carrier,operating_flight_number,departure_station,arrival_station
161,2,13302,95419,UA,477, ,14, ,2,J,UA,477,IAH,ORD
161,3,188986,286240,UA,8473, ,12, ,1,J,AC,510,ORD,YYZ
162,1,122881,895221,UA,4000, ,11, ,1,J,UA,4000,LFT,IAH
162,2,99879,722538,UA,2417, ,15, ,1,J,UA,2417,IAH,ORD
162,3,188986,286240,UA,8473, ,12, ,1,J,AC,510,ORD,YYZ
163,1,122881,895221,UA,4000, ,11, ,1,J,UA,4000,LFT,IAH
163,2,47667,342391,UA,1397, ,16, ,1,J,UA,1397,IAH,EWR
163,3,115007,834559,UA,3419, ,5, ,1,J,UA,3419,EWR,YYZ
164,1,122881,895221,UA,4000, ,11, ,1,J,UA,4000,LFT,IAH
164,2,105301,762043,UA,2608, ,7, ,2,J,UA,2608,IAH,EWR
164,3,115007,834559,UA,3419, ,5, ,1,J,UA,3419,EWR,YYZ
165,1,122881,895221,UA,4000, ,11, ,1,J,UA,4000,LFT,IAH
165,2,97225,703013,UA,2366, ,15, ,2,J,UA,2366,IAH,IAD
165,3,117475,854028,UA,3515, ,2, ,1,J,UA,3515,IAD,YYZ
166,1,127217,924502,UA,4358, ,3, ,1,J,UA,4358,LFT,IAH
166,2,28919,209133,UA,787, ,17, ,1,J,UA,787,IAH,ORD
166,3,188967,286136,UA,8472, ,3, ,1,J,AC,8900,ORD,YYZ
167,1,122881,895221,UA,4000, ,11, ,1,J,UA,4000,LFT,IAH
167,2,13302,95419,UA,477, ,14, ,2,J,UA,477,IAH,ORD
167,3,140897,24427,UA,5278, ,10, ,1,J,UA,5278,ORD,YYZ
168,1,122881,895221,UA,4000, ,11, ,1,J,UA,4000,LFT,IAH
168,2,99879,722538,UA,2417, ,15, ,1,J,UA,2417,IAH,ORD
168,3,140897,24427,UA,5278, ,10, ,1,J,UA,5278,ORD,YYZ
169,1,127217,924502,UA,4358, ,3, ,1,J,UA,4358,LFT,IAH
169,2,98276,710737,UA,2384, ,5, ,1,J,UA,2384,IAH,DFW
169,3,184146,259820,UA,8142, ,3, ,1,J,AC,1030,DFW,YYZ
170,1,127193,924335,UA,4356, ,12, ,1,J,UA,4356,LFT,IAH
170,2,15970,115220,UA,521, ,13, ,2,J,UA,521,IAH,LGA
170,3,185130,265252,UA,8227, ,8, ,1,J,AC,701,LGA,YYZ
171,1,127193,924335,UA,4356, ,12, ,1,J,UA,4356,LFT,IAH
171,2,64498,463200,UA,1752, ,10, ,2,J,UA,1752,IAH,BOS
171,3,189599,289532,UA,8529, ,2, ,1,J,AC,767,BOS,YYZ
172,1,127193,924335,UA,4356, ,12, ,1,J,UA,4356,LFT,IAH
172,2,89385,645262,UA,2224, ,7, ,2,J,UA,2224,IAH,DCA
172,3,190012,291781,UA,8555, ,3, ,1,J,AC,8781,DCA,YYZ
173,1,127193,924335,UA,4356, ,12, ,1,J,UA,4356,LFT,IAH
173,2,49697,356915,UA,1444, ,18, ,2,J,UA,1444,IAH,EWR
173,3,118389,861083,UA,3553, ,4, ,1,J,UA,3553,EWR,YYZ
174,1,127193,924335,UA,4356, ,12, ,1,J,UA,4356,LFT,IAH
174,2,49697,356915,UA,1444, ,18, ,2,J,UA,1444,IAH,EWR
174,3,189360,288284,UA,8505, ,3, ,1,J,AC,8873,EWR,YYZ
175,1,143735,47084,UA,5419, ,7, ,1,J,UA,5419,LFT,IAH
175,2,15970,115220,UA,521, ,13, ,2,J,UA,521,IAH,LGA
175,3,185130,265252,UA,8227, ,8, ,1,J,AC,701,LGA,YYZ
176,1,143735,47084,UA,5419, ,7, ,1,J,UA,5419,LFT,IAH
176,2,64498,463200,UA,1752, ,10, ,2,J,UA,1752,IAH,BOS
176,3,189599,289532,UA,8529, ,2, ,1,J,AC,767,BOS,YYZ
